Branch,Category,Jee_Rank,Region,Round
Electronics and Communication Engineering with specialization in Artificial Intelligence and Machine Learning,OBCGirlCandidate,225770,D,1
Computer Science and Engineering with specialization in Big Data Analytics,OBCGirlCandidate,20150,OD,1
Computer Science and Engineering with specialization in Internet of Things,OBCGirlCandidate,21042,OD,1
Electronics and Communication Engineering with specialization in Artificial Intelligence and Machine Learning,OBCGirlCandidate,28564,OD,1
Computer Science and Engineering with specialization in Big Data Analytics,OBCGirlCandidate,107910,D,2
Computer Science and Engineering with specialization in Internet of Things,OBCGirlCandidate,149379,D,2
Electronics and Communication Engineering with specialization in Artificial Intelligence and Machine Learning,OBCGirlCandidate,279455,D,2
Computer Science and Engineering with specialization in Big Data Analytics,OBCGirlCandidate,28564,OD,2
Computer Science and Engineering with specialization in Internet of Things,OBCGirlCandidate,33314,OD,2
Electronics and Communication Engineering with specialization in Artificial Intelligence and Machine Learning,OBCGirlCandidate,32380,OD,2
Computer Science and Engineering with specialization in Big Data Analytics,OBCGirlCandidate,107910,D,3
Computer Science and Engineering with specialization in Internet of Things,OBCGirlCandidate,206508,D,3
Electronics and Communication Engineering with specialization in Artificial Intelligence and Machine Learning,OBCGirlCandidate,279455,D,3
Computer Science and Engineering with specialization in Big Data Analytics,OBCGirlCandidate,29418,OD,3
Computer Science and Engineering with specialization in Internet of Things,OBCGirlCandidate,29223,OD,3
Electronics and Communication Engineering with specialization in Artificial Intelligence and Machine Learning,OBCGirlCandidate,42273,OD,3
Computer Science and Engineering with specialization in Big Data Analytics,OBCGirlCandidate,130764,D,4
Computer Science and Engineering with specialization in Internet of Things,OBCGirlCandidate,206508,D,4
Electronics and Communication Engineering with specialization in Artificial Intelligence and Machine Learning,OBCGirlCandidate,279455,D,4
Computer Science and Engineering with specialization in Big Data Analytics,OBCGirlCandidate,34780,OD,4
Computer Science and Engineering with specialization in Internet of Things,OBCGirlCandidate,45300,OD,4
Electronics and Communication Engineering with specialization in Artificial Intelligence and Machine Learning,OBCGirlCandidate,46904,OD,4
Computer Science and Engineering with specialization in Big Data Analytics,OBC-PWD,-,D,1
Computer Science and Engineering with specialization in Internet of Things,OBC-PWD,-,D,1
Electronics and Communication Engineering with specialization in Artificial Intelligence and Machine Learning,OBC-PWD,-,D,1
Computer Science and Engineering with specialization in Big Data Analytics,OBC-PWD,-,OD,1
Computer Science and Engineering with specialization in Internet of Things,OBC-PWD,-,OD,1
Electronics and Communication Engineering with specialization in Artificial Intelligence and Machine Learning,OBC-PWD,179852,OD,1
Computer Science and Engineering with specialization in Big Data Analytics,OBC-PWD,-,D,2
Computer Science and Engineering with specialization in Internet of Things,OBC-PWD,-,D,2
Electronics and Communication Engineering with specialization in Artificial Intelligence and Machine Learning,OBC-PWD,-,D,2
Computer Science and Engineering with specialization in Big Data Analytics,OBC-PWD,-,OD,2
Computer Science and Engineering with specialization in Internet of Things,OBC-PWD,-,OD,2
Electronics and Communication Engineering with specialization in Artificial Intelligence and Machine Learning,OBC-PWD,341919,OD,2
Computer Science and Engineering with specialization in Big Data Analytics,OBC-PWD,-,D,3
Computer Science and Engineering with specialization in Internet of Things,OBC-PWD,-,D,3
Electronics and Communication Engineering with specialization in Artificial Intelligence and Machine Learning,OBC-PWD,-,D,3
Computer Science and Engineering with specialization in Big Data Analytics,OBC-PWD,-,OD,3
Computer Science and Engineering with specialization in Internet of Things,OBC-PWD,-,OD,3
Electronics and Communication Engineering with specialization in Artificial Intelligence and Machine Learning,OBC-PWD,365414,OD,3
Computer Science and Engineering with specialization in Big Data Analytics,OBC-PWD,-,D,4
Computer Science and Engineering with specialization in Internet of Things,OBC-PWD,-,D,4
Electronics and Communication Engineering with specialization in Artificial Intelligence and Machine Learning,OBC-PWD,-,D,4
Computer Science and Engineering with specialization in Big Data Analytics,OBC-PWD,-,OD,4
Computer Science and Engineering with specialization in Internet of Things,OBC-PWD,-,OD,4
Electronics and Communication Engineering with specialization in Artificial Intelligence and Machine Learning,OBC-PWD,476948,OD,4
Computer Science and Engineering with specialization in Big Data Analytics,OBC-PWD,-,D,U1
Computer Science and Engineering with specialization in Internet of Things,OBC-PWD,-,D,U1
Electronics and Communication Engineering with specialization in Artificial Intelligence and Machine Learning,OBC-PWD,-,D,U1
Computer Science and Engineering with specialization in Big Data Analytics,OBC-PWD,-,OD,U1
Computer Science and Engineering with specialization in Internet of Things,OBC-PWD,-,OD,U1
Electronics and Communication Engineering with specialization in Artificial Intelligence and Machine Learning,OBC-PWD,-,OD,U1
Computer Science and Engineering with specialization in Big Data Analytics,OBC-PWD,-,D,S
Computer Science and Engineering with specialization in Internet of Things,OBC-PWD,-,D,S
Electronics and Communication Engineering with specialization in Artificial Intelligence and Machine Learning,OBC-PWD,-,D,S
Computer Science and Engineering with specialization in Big Data Analytics,OBC-PWD,-,OD,S
Computer Science and Engineering with specialization in Internet of Things,OBC-PWD,-,OD,S
Electronics and Communication Engineering with specialization in Artificial Intelligence and Machine Learning,OBC-PWD,-,OD,S
Computer Science and Engineering with specialization in Big Data Analytics,SC,116023,D,1
Computer Science and Engineering with specialization in Internet of Things,SC,138080,D,1
Electronics and Communication Engineering with specialization in Artificial Intelligence and Machine Learning,SC,189461,D,1
Computer Science and Engineering with specialization in Big Data Analytics,SC,34357,OD,1
Computer Science and Engineering with specialization in Internet of Things,SC,31764,OD,1
Electronics and Communication Engineering with specialization in Artificial Intelligence and Machine Learning,SC,41936,OD,1
Computer Science and Engineering with specialization in Big Data Analytics,SC,159141,D,2
Computer Science and Engineering with specialization in Internet of Things,SC,167927,D,2
Electronics and Communication Engineering with specialization in Artificial Intelligence and Machine Learning,SC,203661,D,2
Computer Science and Engineering with specialization in Big Data Analytics,SC,35757,OD,2
Computer Science and Engineering with specialization in Internet of Things,SC,40620,OD,2
Electronics and Communication Engineering with specialization in Artificial Intelligence and Machine Learning,SC,59955,OD,2
Computer Science and Engineering with specialization in Big Data Analytics,SC,168183,D,3
Computer Science and Engineering with specialization in Internet of Things,SC,183521,D,3
Electronics and Communication Engineering with specialization in Artificial Intelligence and Machine Learning,SC,212794,D,3
Computer Science and Engineering with specialization in Big Data Analytics,SC,47479,OD,3
Computer Science and Engineering with specialization in Internet of Things,SC,52392,OD,3
Electronics and Communication Engineering with specialization in Artificial Intelligence and Machine Learning,SC,63508,OD,3
Computer Science and Engineering with specialization in Big Data Analytics,SC,168273,D,4
Computer Science and Engineering with specialization in Internet of Things,SC,212678,D,4
Electronics and Communication Engineering with specialization in Artificial Intelligence and Machine Learning,SC,309320,D,4
Computer Science and Engineering with specialization in Big Data Analytics,SC,47479,OD,4
Computer Science and Engineering with specialization in Internet of Things,SC,59049,OD,4
Electronics and Communication Engineering with specialization in Artificial Intelligence and Machine Learning,SC,72875,OD,4
Computer Science and Engineering with specialization in Big Data Analytics,SC,168273,D,U1
Computer Science and Engineering with specialization in Internet of Things,SC,220793,D,U1
Electronics and Communication Engineering with specialization in Artificial Intelligence and Machine Learning,SC,402058,D,U1
Computer Science and Engineering with specialization in Big Data Analytics,SC,47479,OD,U1
Computer Science and Engineering with specialization in Internet of Things,SC,62780,OD,U1
Electronics and Communication Engineering with specialization in Artificial Intelligence and Machine Learning,SC,101130,OD,U1
Computer Science and Engineering with specialization in Big Data Analytics,SC,168273,D,S
Computer Science and Engineering with specialization in Internet of Things,SC,220793,D,S
Electronics and Communication Engineering with specialization in Artificial Intelligence and Machine Learning,SC,405554,D,S
Computer Science and Engineering with specialization in Big Data Analytics,SC,47479,OD,S
Computer Science and Engineering with specialization in Internet of Things,SC,62780,OD,S
Electronics and Communication Engineering with specialization in Artificial Intelligence and Machine Learning,SC,264612,OD,S
Computer Science and Engineering with specialization in Big Data Analytics,SC-DEF,-,D,1
Computer Science and Engineering with specialization in Internet of Things,SC-DEF,414348,D,1
Electronics and Communication Engineering with specialization in Artificial Intelligence and Machine Learning,SC-DEF,-,D,1
Computer Science and Engineering with specialization in Big Data Analytics,SC-DEF,-,OD,1
Computer Science and Engineering with specialization in Internet of Things,SC-DEF,-,OD,1
Electronics and Communication Engineering with specialization in Artificial Intelligence and Machine Learning,SC-DEF,-,OD,1
Computer Science and Engineering with specialization in Big Data Analytics,SC-DEF,-,D,2
Computer Science and Engineering with specialization in Internet of Things,SC-DEF,-,D,2
Electronics and Communication Engineering with specialization in Artificial Intelligence and Machine Learning,SC-DEF,-,D,2
Computer Science and Engineering with specialization in Big Data Analytics,SC-DEF,-,OD,2
Computer Science and Engineering with specialization in Internet of Things,SC-DEF,-,OD,2
Electronics and Communication Engineering with specialization in Artificial Intelligence and Machine Learning,SC-DEF,-,OD,2
Computer Science and Engineering with specialization in Big Data Analytics,SC-DEF,-,D,3
Computer Science and Engineering with specialization in Internet of Things,SC-DEF,-,D,3
Electronics and Communication Engineering with specialization in Artificial Intelligence and Machine Learning,SC-DEF,-,D,3
Computer Science and Engineering with specialization in Big Data Analytics,SC-DEF,-,OD,3
Computer Science and Engineering with specialization in Internet of Things,SC-DEF,-,OD,3
Electronics and Communication Engineering with specialization in Artificial Intelligence and Machine Learning,SC-DEF,-,OD,3
Computer Science and Engineering with specialization in Big Data Analytics,SC-DEF,-,D,4
Computer Science and Engineering with specialization in Internet of Things,SC-DEF,-,D,4
Electronics and Communication Engineering with specialization in Artificial Intelligence and Machine Learning,SC-DEF,-,D,4
Computer Science and Engineering with specialization in Big Data Analytics,SC-DEF,-,OD,4
Computer Science and Engineering with specialization in Internet of Things,SC-DEF,-,OD,4
Electronics and Communication Engineering with specialization in Artificial Intelligence and Machine Learning,SC-DEF,-,OD,4
Computer Science and Engineering with specialization in Big Data Analytics,SC-DEF,-,D,U1
Computer Science and Engineering with specialization in Internet of Things,SC-DEF,-,D,U1
Electronics and Communication Engineering with specialization in Artificial Intelligence and Machine Learning,SC-DEF,-,D,U1
Computer Science and Engineering with specialization in Big Data Analytics,SC-DEF,-,OD,U1
Computer Science and Engineering with specialization in Internet of Things,SC-DEF,-,OD,U1
Electronics and Communication Engineering with specialization in Artificial Intelligence and Machine Learning,SC-DEF,-,OD,U1
Computer Science and Engineering with specialization in Big Data Analytics,SC-DEF,-,D,S
Computer Science and Engineering with specialization in Internet of Things,SC-DEF,-,D,S
Electronics and Communication Engineering with specialization in Artificial Intelligence and Machine Learning,SC-DEF,-,D,S
Computer Science and Engineering with specialization in Big Data Analytics,SC-DEF,-,OD,S
Computer Science and Engineering with specialization in Internet of Things,SC-DEF,-,OD,S
Electronics and Communication Engineering with specialization in Artificial Intelligence and Machine Learning,SC-DEF,-,OD,S
Computer Science and Engineering with specialization in Big Data Analytics,SCGirlCandidate,208086,D,1
Computer Science and Engineering with specialization in Internet of Things,SCGirlCandidate,220793,D,1
Electronics and Communication Engineering with specialization in Artificial Intelligence and Machine Learning,SCGirlCandidate,284793,D,1
Computer Science and Engineering with specialization in Big Data Analytics,SCGirlCandidate,45686,OD,1
Computer Science and Engineering with specialization in Internet of Things,SCGirlCandidate,-,OD,1
Electronics and Communication Engineering with specialization in Artificial Intelligence and Machine Learning,SCGirlCandidate,-,OD,1
Computer Science and Engineering with specialization in Big Data Analytics,SCGirlCandidate,233354,D,2
Computer Science and Engineering with specialization in Internet of Things,SCGirlCandidate,220793,D,2
Electronics and Communication Engineering with specialization in Artificial Intelligence and Machine Learning,SCGirlCandidate,341076,D,2
Computer Science and Engineering with specialization in Big Data Analytics,SCGirlCandidate,102808,OD,2
Computer Science and Engineering with specialization in Internet of Things,SCGirlCandidate,-,OD,2
Electronics and Communication Engineering with specialization in Artificial Intelligence and Machine Learning,SCGirlCandidate,-,OD,2
Computer Science and Engineering with specialization in Big Data Analytics,SCGirlCandidate,233354,D,3
Computer Science and Engineering with specialization in Internet of Things,SCGirlCandidate,220793,D,3
Electronics and Communication Engineering with specialization in Artificial Intelligence and Machine Learning,SCGirlCandidate,347324,D,3
Computer Science and Engineering with specialization in Big Data Analytics,SCGirlCandidate,103690,OD,3
Computer Science and Engineering with specialization in Internet of Things,SCGirlCandidate,-,OD,3
Electronics and Communication Engineering with specialization in Artificial Intelligence and Machine Learning,SCGirlCandidate,-,OD,3
Computer Science and Engineering with specialization in Big Data Analytics,SCGirlCandidate,233354,D,4
Computer Science and Engineering with specialization in Internet of Things,SCGirlCandidate,220793,D,4
Electronics and Communication Engineering with specialization in Artificial Intelligence and Machine Learning,SCGirlCandidate,495620,D,4
Computer Science and Engineering with specialization in Big Data Analytics,SCGirlCandidate,103690,OD,4
Computer Science and Engineering with specialization in Internet of Things,SCGirlCandidate,-,OD,4
Electronics and Communication Engineering with specialization in Artificial Intelligence and Machine Learning,SCGirlCandidate,-,OD,4
Computer Science and Engineering with specialization in Big Data Analytics,SC-PWD,-,D,1
Computer Science and Engineering with specialization in Internet of Things,SC-PWD,-,D,1
Electronics and Communication Engineering with specialization in Artificial Intelligence and Machine Learning,SC-PWD,-,D,1
Computer Science and Engineering with specialization in Big Data Analytics,SC-PWD,-,OD,1
Computer Science and Engineering with specialization in Internet of Things,SC-PWD,-,OD,1
Electronics and Communication Engineering with specialization in Artificial Intelligence and Machine Learning,SC-PWD,-,OD,1
Computer Science and Engineering with specialization in Big Data Analytics,SC-PWD,-,D,2
Computer Science and Engineering with specialization in Internet of Things,SC-PWD,-,D,2
Electronics and Communication Engineering with specialization in Artificial Intelligence and Machine Learning,SC-PWD,-,D,2
Computer Science and Engineering with specialization in Big Data Analytics,SC-PWD,-,OD,2
Computer Science and Engineering with specialization in Internet of Things,SC-PWD,-,OD,2
Electronics and Communication Engineering with specialization in Artificial Intelligence and Machine Learning,SC-PWD,-,OD,2
Computer Science and Engineering with specialization in Big Data Analytics,SC-PWD,-,D,3
Computer Science and Engineering with specialization in Internet of Things,SC-PWD,-,D,3
Electronics and Communication Engineering with specialization in Artificial Intelligence and Machine Learning,SC-PWD,-,D,3
Computer Science and Engineering with specialization in Big Data Analytics,SC-PWD,-,OD,3
Computer Science and Engineering with specialization in Internet of Things,SC-PWD,-,OD,3
Electronics and Communication Engineering with specialization in Artificial Intelligence and Machine Learning,SC-PWD,-,OD,3
Computer Science and Engineering with specialization in Big Data Analytics,SC-PWD,-,D,4
Computer Science and Engineering with specialization in Internet of Things,SC-PWD,-,D,4
Electronics and Communication Engineering with specialization in Artificial Intelligence and Machine Learning,SC-PWD,-,D,4
Computer Science and Engineering with specialization in Big Data Analytics,SC-PWD,-,OD,4
Computer Science and Engineering with specialization in Internet of Things,SC-PWD,-,OD,4
Electronics and Communication Engineering with specialization in Artificial Intelligence and Machine Learning,SC-PWD,-,OD,4
Computer Science and Engineering with specialization in Big Data Analytics,SC-PWD,-,D,U1
Computer Science and Engineering with specialization in Internet of Things,SC-PWD,-,D,U1
Electronics and Communication Engineering with specialization in Artificial Intelligence and Machine Learning,SC-PWD,-,D,U1
Computer Science and Engineering with specialization in Big Data Analytics,SC-PWD,-,OD,U1
Computer Science and Engineering with specialization in Internet of Things,SC-PWD,-,OD,U1
Electronics and Communication Engineering with specialization in Artificial Intelligence and Machine Learning,SC-PWD,-,OD,U1
Computer Science and Engineering with specialization in Big Data Analytics,SC-PWD,-,D,S
Computer Science and Engineering with specialization in Internet of Things,SC-PWD,-,D,S
Electronics and Communication Engineering with specialization in Artificial Intelligence and Machine Learning,SC-PWD,-,D,S
Computer Science and Engineering with specialization in Big Data Analytics,SC-PWD,-,OD,S
Computer Science and Engineering with specialization in Internet of Things,SC-PWD,-,OD,S
Electronics and Communication Engineering with specialization in Artificial Intelligence and Machine Learning,SC-PWD,-,OD,S
Computer Science and Engineering with specialization in Big Data Analytics,ST,494822,D,1
Computer Science and Engineering with specialization in Internet of Things,ST,604926,D,1
Electronics and Communication Engineering with specialization in Artificial Intelligence and Machine Learning,ST,587138,D,1
Computer Science and Engineering with specialization in Big Data Analytics,ST,73403,OD,1
Computer Science and Engineering with specialization in Internet of Things,ST,83839,OD,1
Electronics and Communication Engineering with specialization in Artificial Intelligence and Machine Learning,ST,85530,OD,1
Computer Science and Engineering with specialization in Big Data Analytics,ST,513442,D,2
Computer Science and Engineering with specialization in Internet of Things,ST,604926,D,2
Electronics and Communication Engineering with specialization in Artificial Intelligence and Machine Learning,ST,-,D,2
Computer Science and Engineering with specialization in Big Data Analytics,ST,85530,OD,2
Computer Science and Engineering with specialization in Internet of Things,ST,108069,OD,2
Electronics and Communication Engineering with specialization in Artificial Intelligence and Machine Learning,ST,109338,OD,2
Computer Science and Engineering with specialization in Big Data Analytics,ST,580135,D,3
Computer Science and Engineering with specialization in Internet of Things,ST,604926,D,3
Electronics and Communication Engineering with specialization in Artificial Intelligence and Machine Learning,ST,-,D,3
Computer Science and Engineering with specialization in Big Data Analytics,ST,97204,OD,3
Computer Science and Engineering with specialization in Internet of Things,ST,110929,OD,3
Electronics and Communication Engineering with specialization in Artificial Intelligence and Machine Learning,ST,109338,OD,3
Computer Science and Engineering with specialization in Big Data Analytics,ST,580135,D,4
Computer Science and Engineering with specialization in Internet of Things,ST,604926,D,4
Electronics and Communication Engineering with specialization in Artificial Intelligence and Machine Learning,ST,-,D,4
Computer Science and Engineering with specialization in Big Data Analytics,ST,110929,OD,4
Computer Science and Engineering with specialization in Internet of Things,ST,113172,OD,4
Electronics and Communication Engineering with specialization in Artificial Intelligence and Machine Learning,ST,139009,OD,4
Computer Science and Engineering with specialization in Big Data Analytics,ST,580135,D,U1
Computer Science and Engineering with specialization in Internet of Things,ST,604926,D,U1
Electronics and Communication Engineering with specialization in Artificial Intelligence and Machine Learning,ST,-,D,U1
Computer Science and Engineering with specialization in Big Data Analytics,ST,110929,OD,U1
Computer Science and Engineering with specialization in Internet of Things,ST,132807,OD,U1
Electronics and Communication Engineering with specialization in Artificial Intelligence and Machine Learning,ST,-,OD,U1
Computer Science and Engineering with specialization in Big Data Analytics,ST,580135,D,S
Computer Science and Engineering with specialization in Internet of Things,ST,604926,D,S
Electronics and Communication Engineering with specialization in Artificial Intelligence and Machine Learning,ST,-,D,S
Computer Science and Engineering with specialization in Big Data Analytics,ST,-,OD,S
Computer Science and Engineering with specialization in Internet of Things,ST,132807,OD,S
Electronics and Communication Engineering with specialization in Artificial Intelligence and Machine Learning,ST,-,OD,S
Computer Science and Engineering with specialization in Big Data Analytics,ST-DEF,-,D,1
Computer Science and Engineering with specialization in Internet of Things,ST-DEF,-,D,1
Electronics and Communication Engineering with specialization in Artificial Intelligence and Machine Learning,ST-DEF,-,D,1
Computer Science and Engineering with specialization in Big Data Analytics,ST-DEF,-,OD,1
Computer Science and Engineering with specialization in Internet of Things,ST-DEF,-,OD,1
Electronics and Communication Engineering with specialization in Artificial Intelligence and Machine Learning,ST-DEF,-,OD,1
Computer Science and Engineering with specialization in Big Data Analytics,ST-DEF,-,D,2
Computer Science and Engineering with specialization in Internet of Things,ST-DEF,-,D,2
Electronics and Communication Engineering with specialization in Artificial Intelligence and Machine Learning,ST-DEF,-,D,2
Computer Science and Engineering with specialization in Big Data Analytics,ST-DEF,-,OD,2
Computer Science and Engineering with specialization in Internet of Things,ST-DEF,-,OD,2
Electronics and Communication Engineering with specialization in Artificial Intelligence and Machine Learning,ST-DEF,-,OD,2
Computer Science and Engineering with specialization in Big Data Analytics,ST-DEF,-,D,3
Computer Science and Engineering with specialization in Internet of Things,ST-DEF,-,D,3
Electronics and Communication Engineering with specialization in Artificial Intelligence and Machine Learning,ST-DEF,-,D,3
Computer Science and Engineering with specialization in Big Data Analytics,ST-DEF,-,OD,3
Computer Science and Engineering with specialization in Internet of Things,ST-DEF,-,OD,3
Electronics and Communication Engineering with specialization in Artificial Intelligence and Machine Learning,ST-DEF,-,OD,3
Computer Science and Engineering with specialization in Big Data Analytics,ST-DEF,-,D,4
Computer Science and Engineering with specialization in Internet of Things,ST-DEF,-,D,4
Electronics and Communication Engineering with specialization in Artificial Intelligence and Machine Learning,ST-DEF,-,D,4
Computer Science and Engineering with specialization in Big Data Analytics,ST-DEF,-,OD,4
Computer Science and Engineering with specialization in Internet of Things,ST-DEF,-,OD,4
Electronics and Communication Engineering with specialization in Artificial Intelligence and Machine Learning,ST-DEF,-,OD,4
Computer Science and Engineering with specialization in Big Data Analytics,ST-DEF,-,D,U1
Computer Science and Engineering with specialization in Internet of Things,ST-DEF,-,D,U1
Electronics and Communication Engineering with specialization in Artificial Intelligence and Machine Learning,ST-DEF,-,D,U1
Computer Science and Engineering with specialization in Big Data Analytics,ST-DEF,-,OD,U1
Computer Science and Engineering with specialization in Internet of Things,ST-DEF,-,OD,U1
Electronics and Communication Engineering with specialization in Artificial Intelligence and Machine Learning,ST-DEF,-,OD,U1
Computer Science and Engineering with specialization in Big Data Analytics,ST-DEF,-,D,S
Computer Science and Engineering with specialization in Internet of Things,ST-DEF,-,D,S
Electronics and Communication Engineering with specialization in Artificial Intelligence and Machine Learning,ST-DEF,-,D,S
Computer Science and Engineering with specialization in Big Data Analytics,ST-DEF,-,OD,S
Computer Science and Engineering with specialization in Internet of Things,ST-DEF,-,OD,S
Electronics and Communication Engineering with specialization in Artificial Intelligence and Machine Learning,ST-DEF,-,OD,S
Computer Science and Engineering with specialization in Big Data Analytics,STGirlCandidate,-,D,1
Computer Science and Engineering with specialization in Internet of Things,STGirlCandidate,-,D,1
Electronics and Communication Engineering with specialization in Artificial Intelligence and Machine Learning,STGirlCandidate,-,D,1
Computer Science and Engineering with specialization in Big Data Analytics,STGirlCandidate,-,OD,1
Computer Science and Engineering with specialization in Internet of Things,STGirlCandidate,-,OD,1
Electronics and Communication Engineering with specialization in Artificial Intelligence and Machine Learning,STGirlCandidate,159613,OD,1
Computer Science and Engineering with specialization in Big Data Analytics,STGirlCandidate,-,D,2
Computer Science and Engineering with specialization in Internet of Things,STGirlCandidate,-,D,2
Electronics and Communication Engineering with specialization in Artificial Intelligence and Machine Learning,STGirlCandidate,-,D,2
Computer Science and Engineering with specialization in Big Data Analytics,STGirlCandidate,-,OD,2
Computer Science and Engineering with specialization in Internet of Things,STGirlCandidate,-,OD,2
Electronics and Communication Engineering with specialization in Artificial Intelligence and Machine Learning,STGirlCandidate,182426,OD,2
Computer Science and Engineering with specialization in Big Data Analytics,STGirlCandidate,-,D,3
Computer Science and Engineering with specialization in Internet of Things,STGirlCandidate,-,D,3
Electronics and Communication Engineering with specialization in Artificial Intelligence and Machine Learning,STGirlCandidate,-,D,3
Computer Science and Engineering with specialization in Big Data Analytics,STGirlCandidate,-,OD,3
Computer Science and Engineering with specialization in Internet of Things,STGirlCandidate,-,OD,3
Electronics and Communication Engineering with specialization in Artificial Intelligence and Machine Learning,STGirlCandidate,218028,OD,3
Computer Science and Engineering with specialization in Big Data Analytics,STGirlCandidate,-,D,4
Computer Science and Engineering with specialization in Internet of Things,STGirlCandidate,-,D,4
Electronics and Communication Engineering with specialization in Artificial Intelligence and Machine Learning,STGirlCandidate,-,D,4
Computer Science and Engineering with specialization in Big Data Analytics,STGirlCandidate,-,OD,4
Computer Science and Engineering with specialization in Internet of Things,STGirlCandidate,-,OD,4
Electronics and Communication Engineering with specialization in Artificial Intelligence and Machine Learning,STGirlCandidate,218028,OD,4
Computer Science and Engineering with specialization in Big Data Analytics,ST-PWD,-,D,1
Computer Science and Engineering with specialization in Internet of Things,ST-PWD,-,D,1
Electronics and Communication Engineering with specialization in Artificial Intelligence and Machine Learning,ST-PWD,-,D,1
Computer Science and Engineering with specialization in Big Data Analytics,ST-PWD,-,OD,1
Computer Science and Engineering with specialization in Internet of Things,ST-PWD,-,OD,1
Electronics and Communication Engineering with specialization in Artificial Intelligence and Machine Learning,ST-PWD,-,OD,1
Computer Science and Engineering with specialization in Big Data Analytics,ST-PWD,-,D,2
Computer Science and Engineering with specialization in Internet of Things,ST-PWD,-,D,2
Electronics and Communication Engineering with specialization in Artificial Intelligence and Machine Learning,ST-PWD,-,D,2
Computer Science and Engineering with specialization in Big Data Analytics,ST-PWD,-,OD,2
Computer Science and Engineering with specialization in Internet of Things,ST-PWD,-,OD,2
Electronics and Communication Engineering with specialization in Artificial Intelligence and Machine Learning,ST-PWD,-,OD,2
Computer Science and Engineering with specialization in Big Data Analytics,ST-PWD,-,D,3
Computer Science and Engineering with specialization in Internet of Things,ST-PWD,-,D,3
Electronics and Communication Engineering with specialization in Artificial Intelligence and Machine Learning,ST-PWD,-,D,3
Computer Science and Engineering with specialization in Big Data Analytics,ST-PWD,-,OD,3
Computer Science and Engineering with specialization in Internet of Things,ST-PWD,-,OD,3
Electronics and Communication Engineering with specialization in Artificial Intelligence and Machine Learning,ST-PWD,-,OD,3
Computer Science and Engineering with specialization in Big Data Analytics,ST-PWD,-,D,4
Computer Science and Engineering with specialization in Internet of Things,ST-PWD,-,D,4
Electronics and Communication Engineering with specialization in Artificial Intelligence and Machine Learning,ST-PWD,-,D,4
Computer Science and Engineering with specialization in Big Data Analytics,ST-PWD,-,OD,4
Computer Science and Engineering with specialization in Internet of Things,ST-PWD,-,OD,4
Electronics and Communication Engineering with specialization in Artificial Intelligence and Machine Learning,ST-PWD,-,OD,4
Computer Science and Engineering with specialization in Big Data Analytics,ST-PWD,-,D,U1
Computer Science and Engineering with specialization in Internet of Things,ST-PWD,-,D,U1
Electronics and Communication Engineering with specialization in Artificial Intelligence and Machine Learning,ST-PWD,-,D,U1
Computer Science and Engineering with specialization in Big Data Analytics,ST-PWD,-,OD,U1
Computer Science and Engineering with specialization in Internet of Things,ST-PWD,-,OD,U1
Electronics and Communication Engineering with specialization in Artificial Intelligence and Machine Learning,ST-PWD,-,OD,U1
Computer Science and Engineering with specialization in Big Data Analytics,ST-PWD,-,D,S
Computer Science and Engineering with specialization in Internet of Things,ST-PWD,-,D,S
Electronics and Communication Engineering with specialization in Artificial Intelligence and Machine Learning,ST-PWD,-,D,S
Computer Science and Engineering with specialization in Big Data Analytics,ST-PWD,-,OD,S
Computer Science and Engineering with specialization in Internet of Things,ST-PWD,-,OD,S
Electronics and Communication Engineering with specialization in Artificial Intelligence and Machine Learning,ST-PWD,-,OD,S
