Branch,Category,Jee_Rank,Region,Round
Computer Science and Applied Mathematics,GEN-DEF,1449 (14246 (Priority VI)),D,3
Computer Science and Artificial Intelligence,GEN-DEF,21633 (310232 (Priority V)),D,3
Computer Science and Biosciences,GEN-DEF,5643 (48262 (Priority VI)),D,3
Computer Science and Design,GEN-DEF,2174 (19736 (Priority VI)),D,3
Computer Science and Engineering,GEN-DEF,17854 (199515 (Priority V)),D,3
Computer Science and Social Sciences,GEN-DEF,5257 (44693 (Priority VI)),D,3
Electronics and Communication Engineering,GEN-DEF,3634 (30877 (Priority VI)),D,3
Electronics and VLSI Engineering,GEN-DEF,5686 (48549 (Priority VI)),D,3
Computer Science and Applied Mathematics,GEN-DEF,2174 (19736 (Priority VI)),D,4
Computer Science and Artificial Intelligence,GEN-DEF,21633 (310232 (Priority V)),D,4
Computer Science and Biosciences,GEN-DEF,5643 (48262 (Priority VI)),D,4
Computer Science and Design,GEN-DEF,2534 (22262 (Priority VI)),D,4
Computer Science and Engineering,GEN-DEF,17854 (199515 (Priority V)),D,4
Computer Science and Social Sciences,GEN-DEF,5257 (44693 (Priority VI)),D,4
Electronics and Communication Engineering,GEN-DEF,3634 (30877 (Priority VI)),D,4
Electronics and VLSI Engineering,GEN-DEF,5686 (48549 (Priority VI)),D,4
Computer Science and Applied Mathematics,GEN-DEF,2174 (19736 (Priority VI)),D,5
Computer Science and Artificial Intelligence,GEN-DEF,21633 (310232 (Priority V)),D,5
Computer Science and Biosciences,GEN-DEF,5643 (48262 (Priority VI)),D,5
Computer Science and Design,GEN-DEF,2534 (22262 (Priority VI)),D,5
Computer Science and Engineering,GEN-DEF,17854 (199515 (Priority V)),D,5
Computer Science and Social Sciences,GEN-DEF,5257 (44693 (Priority VI)),D,5
Electronics and Communication Engineering,GEN-DEF,5686 (48549 (Priority VI)),D,5
Electronics and VLSI Engineering,GEN-DEF,6188 (52846 (Priority VI)),D,5
Computer Science and Applied Mathematics,GEN-PWD,16606 (175467),D,1
Computer Science and Artificial Intelligence,GEN-PWD,9597 (83476),D,1
Computer Science and Biosciences,GEN-PWD,22523 (355265),D,1
Computer Science and Design,GEN-PWD,21496 (304157),D,1
Computer Science and Engineering,GEN-PWD,16103 (166082),D,1
Computer Science and Social Sciences,GEN-PWD,22420 (348976),D,1
Electronics and Communication Engineering,GEN-PWD,23356 (408056),D,1
Electronics and VLSI Engineering,GEN-PWD,26092 (924573),D,1
Computer Science and Applied Mathematics,GEN-PWD,23355 (408025),D,2
Computer Science and Artificial Intelligence,GEN-PWD,9597 (83476),D,2
Computer Science and Biosciences,GEN-PWD,23666 (432639),D,2
Computer Science and Design,GEN-PWD,23356 (408056),D,2
Computer Science and Engineering,GEN-PWD,21496 (304157),D,2
Computer Science and Social Sciences,GEN-PWD,23546 (422761),D,2
Electronics and Communication Engineering,GEN-PWD,24319 (492106),D,2
Electronics and VLSI Engineering,GEN-PWD,26092 (924573),D,2
Computer Science and Applied Mathematics,GEN-PWD,23355 (408025),D,3
Computer Science and Artificial Intelligence,GEN-PWD,9597 (83476),D,3
Computer Science and Biosciences,GEN-PWD,24319 (492106),D,3
Computer Science and Design,GEN-PWD,23356 (408056),D,3
Computer Science and Engineering,GEN-PWD,21496 (304157),D,3
Computer Science and Social Sciences,GEN-PWD,23546 (422761),D,3
Electronics and Communication Engineering,GEN-PWD,24662 (532704),D,3
Electronics and VLSI Engineering,GEN-PWD,26092 (924573),D,3
Computer Science and Applied Mathematics,GEN-PWD,23355 (408025),D,4
Computer Science and Artificial Intelligence,GEN-PWD,9597 (83476),D,4
Computer Science and Biosciences,GEN-PWD,24319 (492106),D,4
Computer Science and Design,GEN-PWD,23356 (408056),D,4
Computer Science and Engineering,GEN-PWD,21496 (304157),D,4
Computer Science and Social Sciences,GEN-PWD,23546 (422761),D,4
Electronics and Communication Engineering,GEN-PWD,25821 (785734),D,4
Electronics and VLSI Engineering,GEN-PWD,26092 (924573),D,4
Computer Science and Applied Mathematics,GEN-PWD,23355 (408025),D,5
Computer Science and Artificial Intelligence,GEN-PWD,9597 (83476),D,5
Computer Science and Design,GEN-PWD,23546 (422761),D,5
Computer Science and Engineering,GEN-PWD,21496 (304157),D,5
Computer Science and Social Sciences,GEN-PWD,26092 (924573),D,5
Computer Science and Applied Mathematics,GEN-PWD,23355,D,U1
Computer Science and Artificial Intelligence,GEN-PWD,9597,D,U1
Computer Science and Design,GEN-PWD,23546,D,U1
Computer Science and Engineering,GEN-PWD,21496,D,U1
Computer Science and Social Sciences,GEN-PWD,26092,D,U1
Computer Science and Applied Mathematics,GEN-PWD,23355,D,S
Computer Science and Artificial Intelligence,GEN-PWD,9597,D,S
Computer Science and Design,GEN-PWD,23546,D,S
Computer Science and Engineering,GEN-PWD,21496,D,S
Computer Science and Social Sciences,GEN-PWD,26092,D,S
Computer Science and Applied Mathematics,EWS,3778 (32126),D,1
Computer Science and Artificial Intelligence,EWS,2402 (21317),D,1
Computer Science and Biosciences,EWS,4853 (41372),D,1
Computer Science and Design,EWS,3876 (33078),D,1
Computer Science and Engineering,EWS,2866 (24828),D,1
Computer Science and Social Sciences,EWS,4575 (38837),D,1
Electronics and Communication Engineering,EWS,4606 (39151),D,1
Electronics and VLSI Engineering,EWS,5597 (47979),D,1
Computer Science and Applied Mathematics,EWS,559 (7261),OD,1
Computer Science and Artificial Intelligence,EWS,302 (5020),OD,1
Computer Science and Biosciences,EWS,1032 (11104),OD,1
Computer Science and Design,EWS,786 (9132),OD,1
Computer Science and Engineering,EWS,440 (6323),OD,1
Computer Science and Social Sciences,EWS,981 (10748),OD,1
Electronics and Communication Engineering,EWS,610 (7647),OD,1
Electronics and VLSI Engineering,EWS,1065 (11417),OD,1
Computer Science and Applied Mathematics,EWS,3876 (33078),D,2
Computer Science and Artificial Intelligence,EWS,2920 (25210),D,2
Computer Science and Biosciences,EWS,4869 (41490),D,2
Computer Science and Design,EWS,4053 (34529),D,2
Computer Science and Engineering,EWS,3352 (28791),D,2
Computer Science and Social Sciences,EWS,4758 (40527),D,2
Electronics and Communication Engineering,EWS,4976 (42232),D,2
Electronics and VLSI Engineering,EWS,5784 (49578),D,2
Computer Science and Applied Mathematics,EWS,1043 (11203),OD,2
Computer Science and Artificial Intelligence,EWS,559 (7261),OD,2
Computer Science and Biosciences,EWS,1389 (13754),OD,2
Computer Science and Design,EWS,1145 (12045),OD,2
Computer Science and Engineering,EWS,981 (10748),OD,2
Computer Science and Social Sciences,EWS,1350 (13422),OD,2
Electronics and Communication Engineering,EWS,1074 (11477),OD,2
Electronics and VLSI Engineering,EWS,1407 (13947),OD,2
Computer Science and Applied Mathematics,EWS,4006 (34188),D,3
Computer Science and Artificial Intelligence,EWS,2920 (25210),D,3
Computer Science and Biosciences,EWS,5169 (43881),D,3
Computer Science and Design,EWS,4411 (37521),D,3
Computer Science and Engineering,EWS,3511 (30034),D,3
Computer Science and Social Sciences,EWS,4818 (41120),D,3
Electronics and Communication Engineering,EWS,5571 (47856),D,3
Electronics and VLSI Engineering,EWS,6014 (51223),D,3
Computer Science and Applied Mathematics,EWS,1331 (13240),OD,3
Computer Science and Artificial Intelligence,EWS,559 (7261),OD,3
Computer Science and Biosciences,EWS,1516 (14726),OD,3
Computer Science and Design,EWS,1350 (13422),OD,3
Computer Science and Engineering,EWS,1145 (12045),OD,3
Computer Science and Social Sciences,EWS,1530 (14850),OD,3
Electronics and Communication Engineering,EWS,1432 (14119),OD,3
Electronics and VLSI Engineering,EWS,1731 (16578),OD,3
Computer Science and Applied Mathematics,EWS,4006 (34188),D,4
Computer Science and Artificial Intelligence,EWS,2920 (25210),D,4
Computer Science and Biosciences,EWS,5169 (43881),D,4
Computer Science and Design,EWS,4411 (37521),D,4
Computer Science and Engineering,EWS,3511 (30034),D,4
Computer Science and Social Sciences,EWS,4818 (41120),D,4
Electronics and Communication Engineering,EWS,5571 (47856),D,4
Electronics and VLSI Engineering,EWS,6014 (51223),D,4
Computer Science and Applied Mathematics,EWS,1331 (13240),OD,4
Computer Science and Artificial Intelligence,EWS,559 (7261),OD,4
Computer Science and Biosciences,EWS,1516 (14726),OD,4
Computer Science and Design,EWS,1350 (13422),OD,4
Computer Science and Engineering,EWS,1145 (12045),OD,4
Computer Science and Social Sciences,EWS,1565 (15148),OD,4
Electronics and Communication Engineering,EWS,1584 (15280),OD,4
Electronics and VLSI Engineering,EWS,1734 (16603),OD,4
Computer Science and Applied Mathematics,EWS,4733 (40351),D,5
Computer Science and Artificial Intelligence,EWS,2920 (25210),D,5
Computer Science and Biosciences,EWS,5658 (48347),D,5
Computer Science and Design,EWS,4741 (40390),D,5
Computer Science and Engineering,EWS,3755 (31877),D,5
Computer Science and Social Sciences,EWS,5169 (43881),D,5
Electronics and Communication Engineering,EWS,6021 (51292),D,5
Electronics and VLSI Engineering,EWS,6933 (59587),D,5
Computer Science and Applied Mathematics,EWS,1331 (13240),OD,5
Computer Science and Artificial Intelligence,EWS,981 (10748),OD,5
Computer Science and Biosciences,EWS,1766 (16781),OD,5
Computer Science and Design,EWS,1468 (14404),OD,5
Computer Science and Engineering,EWS,1451 (14251),OD,5
Computer Science and Social Sciences,EWS,1765 (16780),OD,5
Electronics and Communication Engineering,EWS,1867 (17464),OD,5
Electronics and VLSI Engineering,EWS,1918 (17799),OD,5
Computer Science and Applied Mathematics,EWS,4733,D,U1
Computer Science and Artificial Intelligence,EWS,2920,D,U1
Computer Science and Biosciences,EWS,5658,D,U1
Computer Science and Design,EWS,4741,D,U1
Computer Science and Engineering,EWS,3755,D,U1
Computer Science and Social Sciences,EWS,5169,D,U1
Electronics and Communication Engineering,EWS,6021,D,U1
Electronics and VLSI Engineering,EWS,6933,D,U1
Computer Science and Applied Mathematics,EWS,1331,OD,U1
Computer Science and Artificial Intelligence,EWS,981,OD,U1
Computer Science and Biosciences,EWS,1766,OD,U1
Computer Science and Design,EWS,1584,OD,U1
Computer Science and Engineering,EWS,1451,OD,U1
Computer Science and Social Sciences,EWS,2645,OD,U1
Electronics and Communication Engineering,EWS,4620,OD,U1
Computer Science and Applied Mathematics,EWS,4733,D,S
Computer Science and Artificial Intelligence,EWS,2920,D,S
Computer Science and Biosciences,EWS,5658,D,S
Computer Science and Design,EWS,4741,D,S
Computer Science and Engineering,EWS,3755,D,S
Computer Science and Social Sciences,EWS,5169,D,S
Electronics and Communication Engineering,EWS,6021,D,S
Electronics and VLSI Engineering,EWS,6933,D,S
Computer Science and Applied Mathematics,EWS,1331,OD,S
Computer Science and Artificial Intelligence,EWS,981,OD,S
Computer Science and Biosciences,EWS,1766,OD,S
Computer Science and Design,EWS,1584,OD,S
Computer Science and Engineering,EWS,1451,OD,S
Computer Science and Social Sciences,EWS,2645,OD,S
Electronics and Communication Engineering,EWS,4620,OD,S
Electronics and VLSI Engineering,EWS,2012,OD,S
Computer Science and Engineering,EWS,104 (18496),OD,1
Computer Science and Engineering,EWS-DEF,5276 (44866 (Priority VI)),D,1
Electronics and Communication Engineering,EWS-DEF,9087 (78647 (Priority VI)),D,1
Computer Science and Engineering,EWS-DEF,5276 (44866 (Priority VI)),D,2
Electronics and Communication Engineering,EWS-DEF,9087 (78647 (Priority VI)),D,2
Computer Science and Engineering,EWS-DEF,5276 (44866 (Priority VI)),D,3
Electronics and Communication Engineering,EWS-DEF,9087 (78647 (Priority VI)),D,3
Computer Science and Applied Mathematics,EWS-DEF,- (),D,4
Computer Science and Artificial Intelligence,EWS-DEF,- (),D,4
Computer Science and Biosciences,EWS-DEF,- (),D,4
Computer Science and Design,EWS-DEF,- (),D,4
Computer Science and Engineering,EWS-DEF,5276 (44866 (Priority VI)),D,4
Computer Science and Social Sciences,EWS-DEF,- (),D,4
Electronics and Communication Engineering,EWS-DEF,9087 (78647),D,4
Electronics and VLSI Engineering,EWS-DEF,- (),D,4
Computer Science and Applied Mathematics,EWS-DEF,( ),D,5
Computer Science and Artificial Intelligence,EWS-DEF,( ),D,5
Computer Science and Biosciences,EWS-DEF,( ),D,5
Computer Science and Design,EWS-DEF,( ),D,5
Computer Science and Engineering,EWS-DEF,5276 (44866 (Priority VI)),D,5
Computer Science and Social Sciences,EWS-DEF,( ),D,5
Electronics and Communication Engineering,EWS-DEF,9087 (78647 (Priority VI)),D,5
Electronics and VLSI Engineering,EWS-DEF,( ),D,5
Computer Science and Engineering,EWS-PWD,21398 (299094),D,1
Computer Science and Applied Mathematics,OBC,9084 (78633),D,1
Computer Science and Artificial Intelligence,OBC,5585 (47943),D,1
Computer Science and Biosciences,OBC,10332 (91242),D,1
Computer Science and Design,OBC,9116 (78916),D,1
Computer Science and Engineering,OBC,7252 (62327),D,1
Computer Science and Social Sciences,OBC,9733 (84971),D,1
Electronics and Communication Engineering,OBC,11361 (102256),D,1
Electronics and VLSI Engineering,OBC,12368 (113666),D,1
Computer Science and Applied Mathematics,OBC,1076 (11497),OD,1
Computer Science and Artificial Intelligence,OBC,718 (8518),OD,1
Computer Science and Biosciences,OBC,1571 (15175),OD,1
Computer Science and Design,OBC,1097 (11681),OD,1
Computer Science and Engineering,OBC,730 (8604),OD,1
Computer Science and Social Sciences,OBC,1501 (14653),OD,1
Electronics and Communication Engineering,OBC,1692 (16264),OD,1
Electronics and VLSI Engineering,OBC,2189 (19838),OD,1
Computer Science and Applied Mathematics,OBC,10014 (88116),D,2
Computer Science and Artificial Intelligence,OBC,6472 (55458),D,2
Computer Science and Biosciences,OBC,11885 (107820),D,2
Computer Science and Design,OBC,10321 (91156),D,2
Computer Science and Engineering,OBC,8228 (70819),D,2
Computer Science and Social Sciences,OBC,10898 (97244),D,2
Electronics and Communication Engineering,OBC,12547 (115963),D,2
Electronics and VLSI Engineering,OBC,13445 (127052),D,2
Computer Science and Applied Mathematics,OBC,1758 (16746),OD,2
Computer Science and Artificial Intelligence,OBC,1511 (14711),OD,2
Computer Science and Biosciences,OBC,2490 (21973),OD,2
Computer Science and Design,OBC,1594 (15418),OD,2
Computer Science and Engineering,OBC,1473 (14448),OD,2
Computer Science and Social Sciences,OBC,2244 (20187),OD,2
Electronics and Communication Engineering,OBC,2126 (19403),OD,2
Electronics and VLSI Engineering,OBC,2717 (23630),OD,2
Computer Science and Applied Mathematics,OBC,10394 (91885),D,3
Computer Science and Artificial Intelligence,OBC,7320 (62956),D,3
Computer Science and Biosciences,OBC,12747 (118234),D,3
Computer Science and Design,OBC,10586 (93853),D,3
Computer Science and Engineering,OBC,8531 (73673),D,3
Computer Science and Social Sciences,OBC,12109 (110610),D,3
Electronics and Communication Engineering,OBC,13615 (129300),D,3
Electronics and VLSI Engineering,OBC,14098 (135929),D,3
Computer Science and Applied Mathematics,OBC,2461 (21776),OD,3
Computer Science and Artificial Intelligence,OBC,1571 (15175),OD,3
Computer Science and Biosciences,OBC,2588 (22625),OD,3
Computer Science and Design,OBC,1936 (17970),OD,3
Computer Science and Engineering,OBC,1702 (16368),OD,3
Computer Science and Social Sciences,OBC,2531 (22249),OD,3
Electronics and Communication Engineering,OBC,2654 (23171),OD,3
Electronics and VLSI Engineering,OBC,2777 (24184),OD,3
Computer Science and Applied Mathematics,OBC,10394 (91885),D,4
Computer Science and Artificial Intelligence,OBC,8011 (69014),D,4
Computer Science and Biosciences,OBC,12747 (118234),D,4
Computer Science and Design,OBC,10586 (93853),D,4
Computer Science and Engineering,OBC,8927 (77284),D,4
Computer Science and Social Sciences,OBC,12109 (110610),D,4
Electronics and Communication Engineering,OBC,13622 (129389),D,4
Electronics and VLSI Engineering,OBC,14345 (139416),D,4
Computer Science and Applied Mathematics,OBC,2490 (21973),OD,4
Computer Science and Artificial Intelligence,OBC,1571 (15175),OD,4
Computer Science and Biosciences,OBC,2742 (23894),OD,4
Computer Science and Design,OBC,2318 (20788),OD,4
Computer Science and Engineering,OBC,1702 (16368),OD,4
Computer Science and Social Sciences,OBC,2706 (23573),OD,4
Electronics and Communication Engineering,OBC,2703 (23566),OD,4
Electronics and VLSI Engineering,OBC,2951 (25399),OD,4
Computer Science and Applied Mathematics,OBC,10470 (92637),D,5
Computer Science and Artificial Intelligence,OBC,8228 (70819),D,5
Computer Science and Biosciences,OBC,12976 (120851),D,5
Computer Science and Design,OBC,10694 (94985),D,5
Computer Science and Engineering,OBC,9084 (78633),D,5
Computer Science and Social Sciences,OBC,12163 (111206),D,5
Electronics and Communication Engineering,OBC,13857 (132636),D,5
Electronics and VLSI Engineering,OBC,14656 (143554),D,5
Computer Science and Applied Mathematics,OBC,2703 (23566),OD,5
Computer Science and Artificial Intelligence,OBC,1936 (17970),OD,5
Computer Science and Biosciences,OBC,3069 (26207),OD,5
Computer Science and Design,OBC,2706 (23573),OD,5
Computer Science and Engineering,OBC,1889 (17594),OD,5
Computer Science and Social Sciences,OBC,2781 (24194),OD,5
Electronics and Communication Engineering,OBC,3029 (25872),OD,5
Electronics and VLSI Engineering,OBC,3613 (30776),OD,5
Computer Science and Applied Mathematics,OBC,10470,D,U1
Computer Science and Artificial Intelligence,OBC,8228,D,U1
Computer Science and Biosciences,OBC,12976,D,U1
Computer Science and Design,OBC,10694,D,U1
Computer Science and Engineering,OBC,9084,D,U1
Computer Science and Social Sciences,OBC,12163,D,U1
Electronics and Communication Engineering,OBC,13857,D,U1
Electronics and VLSI Engineering,OBC,14656,D,U1
Computer Science and Applied Mathematics,OBC,2703,OD,U1
Computer Science and Artificial Intelligence,OBC,1936,OD,U1
Computer Science and Biosciences,OBC,3566,OD,U1
Computer Science and Design,OBC,2706,OD,U1
Computer Science and Engineering,OBC,1889,OD,U1
Computer Science and Social Sciences,OBC,2781,OD,U1
Electronics and Communication Engineering,OBC,3029,OD,U1
Electronics and VLSI Engineering,OBC,4109,OD,U1
Computer Science and Applied Mathematics,OBC,10470,D,S
Computer Science and Artificial Intelligence,OBC,8228,D,S
Computer Science and Biosciences,OBC,12976,D,S
Computer Science and Design,OBC,10694,D,S
Computer Science and Engineering,OBC,9084,D,S
Computer Science and Social Sciences,OBC,12163,D,S
Electronics and Communication Engineering,OBC,13857,D,S
Electronics and VLSI Engineering,OBC,14656,D,S
Computer Science and Applied Mathematics,OBC,2703,OD,S
Computer Science and Artificial Intelligence,OBC,1936,OD,S
Computer Science and Biosciences,OBC,3566,OD,S
Computer Science and Design,OBC,2706,OD,S
Computer Science and Engineering,OBC,1889,OD,S
Computer Science and Social Sciences,OBC,2781,OD,S
Electronics and Communication Engineering,OBC,3029,OD,S
Electronics and VLSI Engineering,OBC,4109,OD,S
Computer Science and Engineering,OBC,5281 (59946),D,1
Electronics and Communication Engineering,OBC,11366 (116561),D,1
Computer Science and Engineering,OBC,522 (22675),OD,1
Electronics and Communication Engineering,OBC,1130 (27433),OD,1
Computer Science and Engineering,OBC,5281 (59946),D,2
Electronics and Communication Engineering,OBC,11366 (116561),D,2
Computer Science and Artificial Intelligence,OBC,1130 (27433),OD,2
Computer Science and Engineering,OBC,522 (22675),OD,2
Computer Science and Artificial Intelligence,OBC,1130 (27433),OD,3
Computer Science and Engineering,OBC,522 (22675),OD,3
Computer Science and Artificial Intelligence,OBC,1130 (27433),OD,4
Computer Science and Engineering,OBC,522 (22675),OD,4
Computer Science and Artificial Intelligence,OBC,1130 (27433),OD,5
