Branch,Category,Jee_Rank,Region,Round
Electronics and Communication Engineering,GEN,24557,D,3
Electronics Engineering with specialization in VLSI Design and Technology,GEN,25769,D,3
Information Technology,GEN,16101,D,3
Information Technology with specialization in Network and Information Security,GEN,18878,D,3
Instrumentation and Control Engineering,GEN,39140,D,3
Mathematics and Computing,GEN,19943,D,3
Mechanical Engineering,GEN,47948,D,3
Bio-Technology,GEN,23624,OD,3
Computer Science and Engineering,GEN,5560,OD,3
Computer Science and Engineering with specialization in Artificial Intelligence,GEN,5226,OD,3
Computer Science and Engineering with specialization in Data Science,GEN,6286,OD,3
Electrical Engineering,GEN,11581,OD,3
Electronics and Communication Engineering,GEN,9422,OD,3
Electronics Engineering with specialization in VLSI Design and Technology,GEN,9755,OD,3
Information Technology,GEN,6734,OD,3
Information Technology with specialization in Network and Information Security,GEN,7605,OD,3
Instrumentation and Control Engineering,GEN,13176,OD,3
Mathematics and Computing,GEN,7288,OD,3
Mechanical Engineering,GEN,17447,OD,3
Bio-Technology,GEN,65196,D,4
Computer Science and Engineering,GEN,9869,D,4
Computer Science and Engineering with specialization in Artificial Intelligence,GEN,6798,D,4
Computer Science and Engineering with specialization in Data Science,GEN,12202,D,4
Electrical Engineering,GEN,33581,D,4
Electronics and Communication Engineering,GEN,25063,D,4
Electronics Engineering with specialization in VLSI Design and Technology,GEN,26514,D,4
Information Technology,GEN,16444,D,4
Information Technology with specialization in Network and Information Security,GEN,18878,D,4
Instrumentation and Control Engineering,GEN,39921,D,4
Mathematics and Computing,GEN,20006,D,4
Mechanical Engineering,GEN,48544,D,4
Bio-Technology,GEN,25778,OD,4
Computer Science and Engineering,GEN,6058,OD,4
Computer Science and Engineering with specialization in Artificial Intelligence,GEN,5283,OD,4
Computer Science and Engineering with specialization in Data Science,GEN,6631,OD,4
Electrical Engineering,GEN,13176,OD,4
Electronics and Communication Engineering,GEN,10130,OD,4
Electronics Engineering with specialization in VLSI Design and Technology,GEN,10856,OD,4
Information Technology,GEN,7417,OD,4
Information Technology with specialization in Network and Information Security,GEN,8150,OD,4
Instrumentation and Control Engineering,GEN,15550,OD,4
Mathematics and Computing,GEN,8535,OD,4
Mechanical Engineering,GEN,19340,OD,4
Bio-Technology,GEN,79890,D,5
Computer Science and Engineering,GEN,12803,D,5
Computer Science and Engineering with specialization in Artificial Intelligence,GEN,9717,D,5
Computer Science and Engineering with specialization in Data Science,GEN,15264,D,5
Electrical Engineering,GEN,39515,D,5
Electronics and Communication Engineering,GEN,30182,D,5
Electronics Engineering with specialization in VLSI Design and Technology,GEN,31542,D,5
Information Technology,GEN,19074,D,5
Information Technology with specialization in Network and Information Security,GEN,21874,D,5
Instrumentation and Control Engineering,GEN,49909,D,5
Mathematics and Computing,GEN,24436,D,5
Mechanical Engineering,GEN,61154,D,5
Bio-Technology,GEN,29585,OD,5
Computer Science and Engineering,GEN,8168,OD,5
Computer Science and Engineering with specialization in Artificial Intelligence,GEN,7417,OD,5
Computer Science and Engineering with specialization in Data Science,GEN,8757,OD,5
Electrical Engineering,GEN,16229,OD,5
Electronics and Communication Engineering,GEN,12368,OD,5
Electronics Engineering with specialization in VLSI Design and Technology,GEN,12959,OD,5
Information Technology,GEN,9422,OD,5
Information Technology with specialization in Network and Information Security,GEN,10632,OD,5
Instrumentation and Control Engineering,GEN,18602,OD,5
Mathematics and Computing,GEN,10680,OD,5
Mechanical Engineering,GEN,22083,OD,5
Bio-Technology,GEN,138119,D,U1
Computer Science and Engineering,GEN,12817,D,U1
Computer Science and Engineering with specialization in Artificial Intelligence,GEN,10346,D,U1
Computer Science and Engineering with specialization in Data Science,GEN,15555,D,U1
Electrical Engineering,GEN,41639,D,U1
Electronics and Communication Engineering,GEN,30786,D,U1
Electronics Engineering with specialization in VLSI Design and Technology,GEN,32870,D,U1
Information Technology,GEN,19074,D,U1
Information Technology with specialization in Network and Information Security,GEN,22018,D,U1
Instrumentation and Control Engineering,GEN,57291,D,U1
Mathematics and Computing,GEN,24991,D,U1
Mechanical Engineering,GEN,79401,D,U1
Computer Science and Engineering,GEN,8478,OD,U1
Computer Science and Engineering with specialization in Artificial Intelligence,GEN,7417,OD,U1
Computer Science and Engineering with specialization in Data Science,GEN,9975,OD,U1
Electrical Engineering,GEN,37437,OD,U1
Electronics and Communication Engineering,GEN,20927,OD,U1
Electronics Engineering with specialization in VLSI Design and Technology,GEN,20977,OD,U1
Information Technology,GEN,11548,OD,U1
Information Technology with specialization in Network and Information Security,GEN,12573,OD,U1
Mathematics and Computing,GEN,14598,OD,U1
Bio-Technology,GEN,138119,D,S
Computer Science and Engineering,GEN,12817,D,S
Computer Science and Engineering with specialization in Artificial Intelligence,GEN,10346,D,S
Computer Science and Engineering with specialization in Data Science,GEN,15555,D,S
Electrical Engineering,GEN,41639,D,S
Electronics and Communication Engineering,GEN,30786,D,S
Electronics Engineering with specialization in VLSI Design and Technology,GEN,32870,D,S
Information Technology,GEN,19074,D,S
Information Technology with specialization in Network and Information Security,GEN,22018,D,S
Instrumentation and Control Engineering,GEN,57291,D,S
Mathematics and Computing,GEN,24991,D,S
Mechanical Engineering,GEN,79401,D,S
Bio-Technology,GEN,68446,OD,S
Computer Science and Engineering,GEN,8478,OD,S
Computer Science and Engineering with specialization in Artificial Intelligence,GEN,7417,OD,S
Computer Science and Engineering with specialization in Data Science,GEN,9975,OD,S
Electrical Engineering,GEN,37437,OD,S
Electronics and Communication Engineering,GEN,20927,OD,S
Electronics Engineering with specialization in VLSI Design and Technology,GEN,20977,OD,S
Information Technology,GEN,11548,OD,S
Information Technology with specialization in Network and Information Security,GEN,12573,OD,S
Instrumentation and Control Engineering,GEN,35739,OD,S
Mathematics and Computing,GEN,14598,OD,S
Mechanical Engineering,GEN,44923,OD,S
Bio-Technology,GEN,365447,D,U2
Computer Science and Engineering,GEN,13017,D,U2
Computer Science and Engineering with specialization in Artificial Intelligence,GEN,11349,D,U2
Computer Science and Engineering with specialization in Data Science,GEN,15722,D,U2
Electrical Engineering,GEN,46598,D,U2
Electronics and Communication Engineering,GEN,31120,D,U2
Electronics Engineering with specialization in VLSI Design and Technology,GEN,35002,D,U2
Information Technology,GEN,19809,D,U2
Information Technology with specialization in Network and Information Security,GEN,25395,D,U2
Instrumentation and Control Engineering,GEN,66965,D,U2
Mathematics and Computing,GEN,25813,D,U2
Mechanical Engineering,GEN,109353,D,U2
Bio-Technology,GEN,617275,OD,U2
Computer Science and Engineering,GEN,8843,OD,U2
Computer Science and Engineering with specialization in Artificial Intelligence,GEN,7417,OD,U2
Computer Science and Engineering with specialization in Data Science,GEN,10130,OD,U2
Electrical Engineering,GEN,37437,OD,U2
Electronics and Communication Engineering,GEN,20977,OD,U2
Electronics Engineering with specialization in VLSI Design and Technology,GEN,22845,OD,U2
Information Technology,GEN,12820,OD,U2
Information Technology with specialization in Network and Information Security,GEN,18030,OD,U2
Instrumentation and Control Engineering,GEN,58424,OD,U2
Mathematics and Computing,GEN,15727,OD,U2
Mechanical Engineering,GEN,76238,OD,U2
Bio-Technology,GEN-DEF,137598,D,1
Computer Science and Engineering,GEN-DEF,575902,D,1
Computer Science and Engineering with specialization in Artificial Intelligence,GEN-DEF,720686,D,1
Computer Science and Engineering with specialization in Data Science,GEN-DEF,55989,D,1
Electrical Engineering,GEN-DEF,67200,D,1
Electronics and Communication Engineering,GEN-DEF,35192,D,1
Electronics Engineering with specialization in VLSI Design and Technology,GEN-DEF,41019,D,1
Information Technology,GEN-DEF,124881,D,1
Information Technology with specialization in Network and Information Security,GEN-DEF,897901,D,1
Instrumentation and Control Engineering,GEN-DEF,86127,D,1
Mathematics and Computing,GEN-DEF,22644,D,1
Mechanical Engineering,GEN-DEF,436193,D,1
Computer Science and Engineering,GEN-DEF,63023,OD,1
Computer Science and Engineering with specialization in Artificial Intelligence,GEN-DEF,750303,OD,1
Electrical Engineering,GEN-DEF,112859,OD,1
Instrumentation and Control Engineering,GEN-DEF,122753 (Priority IV),OD,1
Bio-Technology,GEN-DEF,139590,D,2
Computer Science and Engineering,GEN-DEF,575902,D,2
Computer Science and Engineering with specialization in Artificial Intelligence,GEN-DEF,720686,D,2
Computer Science and Engineering with specialization in Data Science,GEN-DEF,55989,D,2
Electrical Engineering,GEN-DEF,70156,D,2
Electronics and Communication Engineering,GEN-DEF,35922,D,2
Electronics Engineering with specialization in VLSI Design and Technology,GEN-DEF,41050,D,2
Information Technology,GEN-DEF,124881,D,2
Information Technology with specialization in Network and Information Security,GEN-DEF,897901,D,2
Instrumentation and Control Engineering,GEN-DEF,95402,D,2
Mathematics and Computing,GEN-DEF,26079,D,2
Mechanical Engineering,GEN-DEF,436193,D,2
Computer Science and Engineering,GEN-DEF,63023,OD,2
Computer Science and Engineering with specialization in Artificial Intelligence,GEN-DEF,750303,OD,2
Electrical Engineering,GEN-DEF,112859,OD,2
Instrumentation and Control Engineering,GEN-DEF,122753 (Priority IV),OD,2
Bio-Technology,GEN-DEF,155430,D,3
Computer Science and Engineering,GEN-DEF,575902,D,3
Computer Science and Engineering with specialization in Artificial Intelligence,GEN-DEF,720686,D,3
Computer Science and Engineering with specialization in Data Science,GEN-DEF,55989,D,3
Electrical Engineering,GEN-DEF,70156,D,3
Electronics and Communication Engineering,GEN-DEF,35922,D,3
Electronics Engineering with specialization in VLSI Design and Technology,GEN-DEF,41050,D,3
Information Technology,GEN-DEF,124881,D,3
Information Technology with specialization in Network and Information Security,GEN-DEF,897901,D,3
Instrumentation and Control Engineering,GEN-DEF,95402,D,3
Mathematics and Computing,GEN-DEF,26079,D,3
Mechanical Engineering,GEN-DEF,436193,D,3
Computer Science and Engineering,GEN-DEF,63023,OD,3
Computer Science and Engineering with specialization in Artificial Intelligence,GEN-DEF,750303,OD,3
Electrical Engineering,GEN-DEF,112859,OD,3
Instrumentation and Control Engineering,GEN-DEF,122753 (Priority IV),OD,3
Bio-Technology,GEN-DEF,155430 (Priority VI),D,4
Computer Science and Engineering,GEN-DEF,575902 (Priority IV),D,4
Computer Science and Engineering with specialization in Artificial Intelligence,GEN-DEF,720686 (Priority III),D,4
Computer Science and Engineering with specialization in Data Science,GEN-DEF,55989 (Priority V(vii)),D,4
Electrical Engineering,GEN-DEF,70156 (Priority VI),D,4
Electronics and Communication Engineering,GEN-DEF,41019 (Priority VI),D,4
Electronics Engineering with specialization in VLSI Design and Technology,GEN-DEF,41050 (Priority VI),D,4
Information Technology,GEN-DEF,124881 (Priority V(vii)),D,4
Information Technology with specialization in Network and Information Security,GEN-DEF,897901 (Priority V(x),D,4
Instrumentation and Control Engineering,GEN-DEF,95402 (Priority VI),D,4
Mathematics and Computing,GEN-DEF,26079 (Priority VI),D,4
Mechanical Engineering,GEN-DEF,436193 (Priority V(vii)),D,4
Computer Science and Engineering,GEN-DEF,63023 (Priority III),OD,4
Computer Science and Engineering with specialization in Artificial Intelligence,GEN-DEF,750303 (Priority I),OD,4
Electrical Engineering,GEN-DEF,112859 (Priority IV),OD,4
Instrumentation and Control Engineering,GEN-DEF,122753 (Priority IV),OD,4
Bio-Technology,GEN-DEF,179646 (Priority VI),D,5
Computer Science and Engineering,GEN-DEF,575902 (Priority IV),D,5
Computer Science and Engineering with specialization in Artificial Intelligence,GEN-DEF,720686 (Priority III),D,5
Computer Science and Engineering with specialization in Data Science,GEN-DEF,55989 (Priority V(vii)),D,5
Electrical Engineering,GEN-DEF,92422 (Priority VI),D,5
Electronics and Communication Engineering,GEN-DEF,41050 (Priority VI),D,5
Electronics Engineering with specialization in VLSI Design and Technology,GEN-DEF,65191 (Priority VI),D,5
Information Technology,GEN-DEF,124881 (Priority V(vii)),D,5
Information Technology with specialization in Network and Information Security,GEN-DEF,897901 (Priority V(x)),D,5
Instrumentation and Control Engineering,GEN-DEF,127177 (Priority VI),D,5
Mathematics and Computing,GEN-DEF,35192 (Priority VI),D,5
Mechanical Engineering,GEN-DEF,436193 (Priority V(vii)),D,5
Computer Science and Engineering,GEN-DEF,63023 (Priority III),OD,5
Computer Science and Engineering with specialization in Artificial Intelligence,GEN-DEF,750303 (Priority I),OD,5
Electrical Engineering,GEN-DEF,112859 (Priority IV),OD,5
Instrumentation and Control Engineering,GEN-DEF,230851 (Priority IV),OD,5
Bio-Technology,GENGirlCandidate,70926,D,1
Computer Science and Engineering,GENGirlCandidate,10480,D,1
Computer Science and Engineering with specialization in Artificial Intelligence,GENGirlCandidate,7129,D,1
Computer Science and Engineering with specialization in Data Science,GENGirlCandidate,12197,D,1
Electrical Engineering,GENGirlCandidate,35931,D,1
Electronics and Communication Engineering,GENGirlCandidate,26657,D,1
Electronics Engineering with specialization in VLSI Design and Technology,GENGirlCandidate,28893,D,1
Information Technology,GENGirlCandidate,14168,D,1
Information Technology with specialization in Network and Information Security,GENGirlCandidate,16061,D,1
Instrumentation and Control Engineering,GENGirlCandidate,68224,D,1
Mathematics and Computing,GENGirlCandidate,18892,D,1
Mechanical Engineering,GENGirlCandidate,72959,D,1
Bio-Technology,GENGirlCandidate,22966,OD,1
Computer Science and Engineering,GENGirlCandidate,3763,OD,1
Computer Science and Engineering with specialization in Artificial Intelligence,GENGirlCandidate,4126,OD,1
Electrical Engineering,GENGirlCandidate,12130,OD,1
Electronics and Communication Engineering,GENGirlCandidate,10014,OD,1
Electronics Engineering with specialization in VLSI Design and Technology,GENGirlCandidate,11469,OD,1
Information Technology,GENGirlCandidate,6548,OD,1
Information Technology with specialization in Network and Information Security,GENGirlCandidate,7469,OD,1
Instrumentation and Control Engineering,GENGirlCandidate,17934,OD,1
Mathematics and Computing,GENGirlCandidate,5817,OD,1
Mechanical Engineering,GENGirlCandidate,19207,OD,1
Bio-Technology,GENGirlCandidate,78657,D,2
Computer Science and Engineering,GENGirlCandidate,14125,D,2
Computer Science and Engineering with specialization in Artificial Intelligence,GENGirlCandidate,12197,D,2
Computer Science and Engineering with specialization in Data Science,GENGirlCandidate,16573,D,2
Electrical Engineering,GENGirlCandidate,40487,D,2
Electronics and Communication Engineering,GENGirlCandidate,33648,D,2
Electronics Engineering with specialization in VLSI Design and Technology,GENGirlCandidate,31665,D,2
Information Technology,GENGirlCandidate,18949,D,2
Information Technology with specialization in Network and Information Security,GENGirlCandidate,20140,D,2
Instrumentation and Control Engineering,GENGirlCandidate,75684,D,2
Mathematics and Computing,GENGirlCandidate,22234,D,2
Mechanical Engineering,GENGirlCandidate,80612,D,2
Bio-Technology,GENGirlCandidate,22966,OD,2
Computer Science and Engineering,GENGirlCandidate,7892,OD,2
Computer Science and Engineering with specialization in Artificial Intelligence,GENGirlCandidate,7680,OD,2
Electrical Engineering,GENGirlCandidate,17353,OD,2
Electronics and Communication Engineering,GENGirlCandidate,12369,OD,2
Electronics Engineering with specialization in VLSI Design and Technology,GENGirlCandidate,13579,OD,2
Information Technology,GENGirlCandidate,8177,OD,2
Information Technology with specialization in Network and Information Security,GENGirlCandidate,11102,OD,2
Instrumentation and Control Engineering,GENGirlCandidate,22100,OD,2
Mathematics and Computing,GENGirlCandidate,7066,OD,2
Mechanical Engineering,GENGirlCandidate,27900,OD,2
Bio-Technology,GENGirlCandidate,83036,D,3
Computer Science and Engineering,GENGirlCandidate,14125,D,3
Computer Science and Engineering with specialization in Artificial Intelligence,GENGirlCandidate,12197,D,3
Computer Science and Engineering with specialization in Data Science,GENGirlCandidate,16573,D,3
Electrical Engineering,GENGirlCandidate,40487,D,3
Electronics and Communication Engineering,GENGirlCandidate,33648,D,3
Electronics Engineering with specialization in VLSI Design and Technology,GENGirlCandidate,33697,D,3
Information Technology,GENGirlCandidate,18949,D,3
Information Technology with specialization in Network and Information Security,GENGirlCandidate,20140,D,3
Instrumentation and Control Engineering,GENGirlCandidate,75684,D,3
Mathematics and Computing,GENGirlCandidate,22234,D,3
Mechanical Engineering,GENGirlCandidate,80612,D,3
Bio-Technology,GENGirlCandidate,32314,OD,3
Computer Science and Engineering,GENGirlCandidate,8165,OD,3
Computer Science and Engineering with specialization in Artificial Intelligence,GENGirlCandidate,7680,OD,3
Electrical Engineering,GENGirlCandidate,19439,OD,3
Electronics and Communication Engineering,GENGirlCandidate,12519,OD,3
Electronics Engineering with specialization in VLSI Design and Technology,GENGirlCandidate,13579,OD,3
Information Technology,GENGirlCandidate,11077,OD,3
Information Technology with specialization in Network and Information Security,GENGirlCandidate,11102,OD,3
Instrumentation and Control Engineering,GENGirlCandidate,22966,OD,3
Mathematics and Computing,GENGirlCandidate,11685,OD,3
Mechanical Engineering,GENGirlCandidate,34479,OD,3
Bio-Technology,GENGirlCandidate,83036,D,4
Computer Science and Engineering,GENGirlCandidate,14168,D,4
Computer Science and Engineering with specialization in Artificial Intelligence,GENGirlCandidate,12414,D,4
Computer Science and Engineering with specialization in Data Science,GENGirlCandidate,16763,D,4
Electrical Engineering,GENGirlCandidate,40487,D,4
Electronics and Communication Engineering,GENGirlCandidate,33648,D,4
Electronics Engineering with specialization in VLSI Design and Technology,GENGirlCandidate,33697,D,4
Information Technology,GENGirlCandidate,18949,D,4
Information Technology with specialization in Network and Information Security,GENGirlCandidate,20140,D,4
Instrumentation and Control Engineering,GENGirlCandidate,75684,D,4
Mathematics and Computing,GENGirlCandidate,22238,D,4
Mechanical Engineering,GENGirlCandidate,80612,D,4
Bio-Technology,GENGirlCandidate,36213,OD,4
Computer Science and Engineering,GENGirlCandidate,8165,OD,4
Computer Science and Engineering with specialization in Artificial Intelligence,GENGirlCandidate,7680,OD,4
Electrical Engineering,GENGirlCandidate,21015,OD,4
Electronics and Communication Engineering,GENGirlCandidate,14623,OD,4
Electronics Engineering with specialization in VLSI Design and Technology,GENGirlCandidate,18827,OD,4
Information Technology,GENGirlCandidate,12369,OD,4
Information Technology with specialization in Network and Information Security,GENGirlCandidate,12866,OD,4
Instrumentation and Control Engineering,GENGirlCandidate,22966,OD,4
Mathematics and Computing,GENGirlCandidate,12519,OD,4
Mechanical Engineering,GENGirlCandidate,34608,OD,4
Bio-Technology,GENGirlCandidate,83821,D,5
Computer Science and Engineering,GENGirlCandidate,18509,D,5
Computer Science and Engineering with specialization in Artificial Intelligence,GENGirlCandidate,16573,D,5
Computer Science and Engineering with specialization in Data Science,GENGirlCandidate,20647,D,5
Electrical Engineering,GENGirlCandidate,70420,D,5
Electronics and Communication Engineering,GENGirlCandidate,37404,D,5
Electronics Engineering with specialization in VLSI Design and Technology,GENGirlCandidate,39639,D,5
Information Technology,GENGirlCandidate,23859,D,5
Information Technology with specialization in Network and Information Security,GENGirlCandidate,25681,D,5
Instrumentation and Control Engineering,GENGirlCandidate,83030,D,5
Mathematics and Computing,GENGirlCandidate,30048,D,5
Mechanical Engineering,GENGirlCandidate,88025,D,5
Bio-Technology,GENGirlCandidate,37635,OD,5
Computer Science and Engineering,GENGirlCandidate,11265,OD,5
Computer Science and Engineering with specialization in Artificial Intelligence,GENGirlCandidate,12369,OD,5
Electrical Engineering,GENGirlCandidate,25855,OD,5
Electronics and Communication Engineering,GENGirlCandidate,19534,OD,5
Electronics Engineering with specialization in VLSI Design and Technology,GENGirlCandidate,18827,OD,5
Information Technology,GENGirlCandidate,14623,OD,5
Information Technology with specialization in Network and Information Security,GENGirlCandidate,15112,OD,5
Instrumentation and Control Engineering,GENGirlCandidate,35891,OD,5
Mathematics and Computing,GENGirlCandidate,17031,OD,5
Mechanical Engineering,GENGirlCandidate,36192,OD,5
Bio-Technology,GEN-PWD,411655,D,1
Computer Science and Engineering,GEN-PWD,147629,D,1
Computer Science and Engineering with specialization in Artificial Intelligence,GEN-PWD,105902,D,1
Computer Science and Engineering with specialization in Data Science,GEN-PWD,96037,D,1
Electrical Engineering,GEN-PWD,1229037,D,1
Electronics and Communication Engineering,GEN-PWD,377471,D,1
Electronics Engineering with specialization in VLSI Design and Technology,GEN-PWD,973333,D,1
Information Technology,GEN-PWD,207264,D,1
Information Technology with specialization in Network and Information Security,GEN-PWD,242254,D,1
Instrumentation and Control Engineering,GEN-PWD,826961,D,1
Mathematics and Computing,GEN-PWD,276906,D,1
Mechanical Engineering,GEN-PWD,824700,D,1
Computer Science and Engineering,GEN-PWD,49910,OD,1
Electronics and Communication Engineering,GEN-PWD,121044,OD,1
Information Technology,GEN-PWD,92141,OD,1
Instrumentation and Control Engineering,GEN-PWD,246070,OD,1
Mechanical Engineering,GEN-PWD,188623,OD,1
Computer Science and Engineering,GEN-PWD,175467,D,2
Computer Science and Engineering with specialization in Artificial Intelligence,GEN-PWD,105902,D,2
Computer Science and Engineering with specialization in Data Science,GEN-PWD,199938,D,2
Electrical Engineering,GEN-PWD,728865,D,2
Electronics and Communication Engineering,GEN-PWD,422091,D,2
Electronics Engineering with specialization in VLSI Design and Technology,GEN-PWD,1205019,D,2
Information Technology,GEN-PWD,236045,D,2
Information Technology with specialization in Network and Information Security,GEN-PWD,348976,D,2
Instrumentation and Control Engineering,GEN-PWD,826961,D,2
Mathematics and Computing,GEN-PWD,276906,D,2
Computer Science and Engineering,GEN-PWD,49910,OD,2
Electronics and Communication Engineering,GEN-PWD,197118,OD,2
Information Technology,GEN-PWD,92882,OD,2
Instrumentation and Control Engineering,GEN-PWD,246070,OD,2
Mechanical Engineering,GEN-PWD,412737,OD,2
Computer Science and Engineering,GEN-PWD,175467,D,3
Computer Science and Engineering with specialization in Artificial Intelligence,GEN-PWD,105902,D,3
Computer Science and Engineering with specialization in Data Science,GEN-PWD,199938,D,3
Electrical Engineering,GEN-PWD,728865,D,3
Electronics and Communication Engineering,GEN-PWD,422091,D,3
Electronics Engineering with specialization in VLSI Design and Technology,GEN-PWD,1205019,D,3
Information Technology,GEN-PWD,236045,D,3
Information Technology with specialization in Network and Information Security,GEN-PWD,348976,D,3
Instrumentation and Control Engineering,GEN-PWD,826961,D,3
Mathematics and Computing,GEN-PWD,276906,D,3
Computer Science and Engineering,GEN-PWD,49910,OD,3
Electronics and Communication Engineering,GEN-PWD,197118,OD,3
Information Technology,GEN-PWD,92882,OD,3
Instrumentation and Control Engineering,GEN-PWD,246070,OD,3
Mechanical Engineering,GEN-PWD,412737,OD,3
Computer Science and Engineering,GEN-PWD,175467,D,4
Computer Science and Engineering with specialization in Artificial Intelligence,GEN-PWD,105902,D,4
Computer Science and Engineering with specialization in Data Science,GEN-PWD,199938,D,4
Electrical Engineering,GEN-PWD,728865,D,4
Electronics and Communication Engineering,GEN-PWD,422091,D,4
Electronics Engineering with specialization in VLSI Design and Technology,GEN-PWD,1205019,D,4
Information Technology,GEN-PWD,236045,D,4
Information Technology with specialization in Network and Information Security,GEN-PWD,348976,D,4
Instrumentation and Control Engineering,GEN-PWD,826961,D,4
Mathematics and Computing,GEN-PWD,276906,D,4
Computer Science and Engineering,GEN-PWD,49910,OD,4
Electronics and Communication Engineering,GEN-PWD,197118,OD,4
Information Technology,GEN-PWD,92882,OD,4
Instrumentation and Control Engineering,GEN-PWD,246070,OD,4
Mechanical Engineering,GEN-PWD,412737,OD,4
Computer Science and Engineering,GEN-PWD,199938,D,5
Computer Science and Engineering with specialization in Artificial Intelligence,GEN-PWD,105902,D,5
Computer Science and Engineering with specialization in Data Science,GEN-PWD,242254,D,5
Electronics and Communication Engineering,GEN-PWD,707821,D,5
Electronics Engineering with specialization in VLSI Design and Technology,GEN-PWD,1205019,D,5
Information Technology,GEN-PWD,322320,D,5
Information Technology with specialization in Network and Information Security,GEN-PWD,348976,D,5
Instrumentation and Control Engineering,GEN-PWD,826961,D,5
Mathematics and Computing,GEN-PWD,276906,D,5
Computer Science and Engineering,GEN-PWD,49910,OD,5
Electronics and Communication Engineering,GEN-PWD,197118,OD,5
Information Technology,GEN-PWD,92882,OD,5
Instrumentation and Control Engineering,GEN-PWD,246070,OD,5
Mechanical Engineering,GEN-PWD,412737,OD,5
Computer Science and Engineering,GEN-PWD,199938,D,U1
Computer Science and Engineering with specialization in Artificial Intelligence,GEN-PWD,105902,D,U1
Computer Science and Engineering with specialization in Data Science,GEN-PWD,242254,D,U1
Electronics and Communication Engineering,GEN-PWD,826961,D,U1
Electronics Engineering with specialization in VLSI Design and Technology,GEN-PWD,1205019,D,U1
Information Technology,GEN-PWD,322320,D,U1
Information Technology with specialization in Network and Information Security,GEN-PWD,348976,D,U1
Mathematics and Computing,GEN-PWD,276906,D,U1
Computer Science and Engineering,GEN-PWD,49910,OD,U1
Electronics and Communication Engineering,GEN-PWD,197118,OD,U1
Information Technology,GEN-PWD,92882,OD,U1
Instrumentation and Control Engineering,GEN-PWD,246070,OD,U1
Mechanical Engineering,GEN-PWD,412737,OD,U1
Bio-Technology,GEN-PWD,532704,D,S
Computer Science and Engineering,GEN-PWD,199938,D,S
Computer Science and Engineering with specialization in Artificial Intelligence,GEN-PWD,105902,D,S
Computer Science and Engineering with specialization in Data Science,GEN-PWD,242254,D,S
Electronics and Communication Engineering,GEN-PWD,826961,D,S
Electronics Engineering with specialization in VLSI Design and Technology,GEN-PWD,1205019,D,S
Information Technology,GEN-PWD,322320,D,S
Information Technology with specialization in Network and Information Security,GEN-PWD,348976,D,S
Mathematics and Computing,GEN-PWD,276906,D,S
