Branch,Category,Jee_Rank,Region,Round
Computer Science and Engineering with specialization in Artificial Intelligence,EWS,15406,D,S
Computer Science and Engineering with specialization in Data Science,EWS,26001,D,S
Electrical Engineering,EWS,70542,D,S
Electronics and Communication Engineering,EWS,50772,D,S
Electronics and Communication Engineering with specialization in Internet of Things,EWS,45351,D,S
Information Technology,EWS,29450,D,S
Information Technology with specialization in Network and Information Security,EWS,32611,D,S
Instrumentation and Control Engineering,EWS,76518,D,S
Mathematics and Computing,EWS,37403,D,S
Mechanical Engineering,EWS,131906,D,S
Bio-Technology,EWS,78553,OD,S
Computer Science and Engineering,EWS,7832,OD,S
Computer Science and Engineering with specialization in Artificial Intelligence,EWS,8701,OD,S
Computer Science and Engineering with specialization in Data Science,EWS,10465,OD,S
Electrical Engineering,EWS,43247,OD,S
Electronics and Communication Engineering,EWS,40507,OD,S
Electronics and Communication Engineering with specialization in Internet of Things,EWS,37172,OD,S
Information Technology,EWS,13002,OD,S
Information Technology with specialization in Network and Information Security,EWS,13104,OD,S
Instrumentation and Control Engineering,EWS,63606,OD,S
Mathematics and Computing,EWS,17092,OD,S
Mechanical Engineering,EWS,61874,OD,S
Computer Science and Engineering,EWS-DEF,26392,D,1
Electrical Engineering,EWS-DEF,338703,D,1
Electronics and Communication Engineering,EWS-DEF,148204,D,1
Information Technology,EWS-DEF,68796,D,1
Instrumentation and Control Engineering,EWS-DEF,92816,D,1
Mechanical Engineering,EWS-DEF,719661,D,1
Computer Science and Engineering,EWS-DEF,148609,OD,1
Computer Science and Engineering,EWS-DEF,26392,D,2
Electrical Engineering,EWS-DEF,338703,D,2
Electronics and Communication Engineering,EWS-DEF,148204,D,2
Information Technology,EWS-DEF,68796,D,2
Instrumentation and Control Engineering,EWS-DEF,92816,D,2
Mechanical Engineering,EWS-DEF,719661,D,2
Computer Science and Engineering,EWS-DEF,148609,OD,2
Computer Science and Engineering,EWS-DEF,26392,D,3
Electrical Engineering,EWS-DEF,338703,D,3
Electronics and Communication Engineering,EWS-DEF,148204,D,3
Information Technology,EWS-DEF,68796,D,3
Instrumentation and Control Engineering,EWS-DEF,92816,D,3
Mechanical Engineering,EWS-DEF,719661,D,3
Computer Science and Engineering,EWS-DEF,148609,OD,3
Computer Science and Engineering,EWS-DEF,26392,D,4
Electrical Engineering,EWS-DEF,338703,D,4
Electronics and Communication Engineering,EWS-DEF,148204,D,4
Information Technology,EWS-DEF,68796,D,4
Instrumentation and Control Engineering,EWS-DEF,92816,D,4
Mechanical Engineering,EWS-DEF,719661,D,4
Computer Science and Engineering,EWS-DEF,148609,OD,4
Computer Science and Engineering,EWS-DEF,26392,D,U1
Electrical Engineering,EWS-DEF,338703,D,U1
Electronics and Communication Engineering,EWS-DEF,148204,D,U1
Information Technology,EWS-DEF,68796,D,U1
Instrumentation and Control Engineering,EWS-DEF,92816,D,U1
Mechanical Engineering,EWS-DEF,719661,D,U1
Computer Science and Engineering,EWS-DEF,148609,OD,U1
Computer Science and Engineering,EWS-DEF,26392,D,S
Electrical Engineering,EWS-DEF,338703,D,S
Electronics and Communication Engineering,EWS-DEF,148204,D,S
Information Technology,EWS-DEF,68796,D,S
Instrumentation and Control Engineering,EWS-DEF,92816,D,S
Mechanical Engineering,EWS-DEF,719661,D,S
Computer Science and Engineering,EWS-DEF,148609,OD,S
Bio-Technology,EWS-SGC,134846,D,1
Computer Science and Engineering,EWS-SGC,28063,D,1
Computer Science and Engineering with specialization in Artificial Intelligence,EWS-SGC,15277,D,1
Computer Science and Engineering with specialization in Data Science,EWS-SGC,28531,D,1
Electrical Engineering,EWS-SGC,88882,D,1
Electronics and Communication Engineering,EWS-SGC,50819,D,1
Electronics and Communication Engineering with specialization in Internet of Things,EWS-SGC,46808,D,1
Information Technology,EWS-SGC,34192,D,1
Information Technology with specialization in Network and Information Security,EWS-SGC,31289,D,1
Instrumentation and Control Engineering,EWS-SGC,135632,D,1
Mathematics and Computing,EWS-SGC,39953,D,1
Mechanical Engineering,EWS-SGC,142830,D,1
Computer Science and Engineering with specialization in Artificial Intelligence,EWS-SGC,7765,OD,1
Computer Science and Engineering with specialization in Data Science,EWS-SGC,7832,OD,1
Electronics and Communication Engineering,EWS-SGC,10666,OD,1
Mechanical Engineering,EWS-SGC,28787,OD,1
Bio-Technology,EWS-SGC,158819,D,2
Computer Science and Engineering,EWS-SGC,28063,D,2
Computer Science and Engineering with specialization in Artificial Intelligence,EWS-SGC,15277,D,2
Computer Science and Engineering with specialization in Data Science,EWS-SGC,28531,D,2
Electrical Engineering,EWS-SGC,152831,D,2
Electronics and Communication Engineering,EWS-SGC,54687,D,2
Electronics and Communication Engineering with specialization in Internet of Things,EWS-SGC,46808,D,2
Information Technology,EWS-SGC,39953,D,2
Information Technology with specialization in Network and Information Security,EWS-SGC,31289,D,2
Instrumentation and Control Engineering,EWS-SGC,146143,D,2
Mathematics and Computing,EWS-SGC,51448,D,2
Mechanical Engineering,EWS-SGC,184237,D,2
Computer Science and Engineering with specialization in Artificial Intelligence,EWS-SGC,7765,OD,2
Computer Science and Engineering with specialization in Data Science,EWS-SGC,12965,OD,2
Electronics and Communication Engineering,EWS-SGC,13118,OD,2
Mechanical Engineering,EWS-SGC,33114,OD,2
Bio-Technology,EWS-SGC,158819,D,3
Computer Science and Engineering,EWS-SGC,28063,D,3
Computer Science and Engineering with specialization in Artificial Intelligence,EWS-SGC,28531,D,3
Computer Science and Engineering with specialization in Data Science,EWS-SGC,31289,D,3
Electrical Engineering,EWS-SGC,152831,D,3
Electronics and Communication Engineering,EWS-SGC,54687,D,3
Electronics and Communication Engineering with specialization in Internet of Things,EWS-SGC,46808,D,3
Information Technology,EWS-SGC,39953,D,3
Information Technology with specialization in Network and Information Security,EWS-SGC,41353,D,3
Instrumentation and Control Engineering,EWS-SGC,142830,D,3
Mathematics and Computing,EWS-SGC,51448,D,3
Mechanical Engineering,EWS-SGC,174453,D,3
Computer Science and Engineering with specialization in Artificial Intelligence,EWS-SGC,7765,OD,3
Computer Science and Engineering with specialization in Data Science,EWS-SGC,13118,OD,3
Electronics and Communication Engineering,EWS-SGC,16947,OD,3
Mechanical Engineering,EWS-SGC,32208,OD,3
Bio-Technology,EWS-SGC,158819,D,4
Computer Science and Engineering,EWS-SGC,28531,D,4
Computer Science and Engineering with specialization in Artificial Intelligence,EWS-SGC,34192,D,4
Computer Science and Engineering with specialization in Data Science,EWS-SGC,39953,D,4
Electrical Engineering,EWS-SGC,152831,D,4
Electronics and Communication Engineering,EWS-SGC,66135,D,4
Electronics and Communication Engineering with specialization in Internet of Things,EWS-SGC,47779,D,4
Information Technology,EWS-SGC,47452,D,4
Information Technology with specialization in Network and Information Security,EWS-SGC,46808,D,4
Instrumentation and Control Engineering,EWS-SGC,142830,D,4
Mathematics and Computing,EWS-SGC,51448,D,4
Mechanical Engineering,EWS-SGC,192700,D,4
Computer Science and Engineering with specialization in Artificial Intelligence,EWS-SGC,13118,OD,4
Computer Science and Engineering with specialization in Data Science,EWS-SGC,13389,OD,4
Electronics and Communication Engineering,EWS-SGC,18000,OD,4
Mechanical Engineering,EWS-SGC,37172,OD,4
Electronics and Communication Engineering,EWS-PWD,161751,OD,1
Electronics and Communication Engineering,EWS-PWD,196279,OD,2
Electronics and Communication Engineering,EWS-PWD,299908,OD,3
Bio-Technology,OBC,199567,D,1
Computer Science and Engineering,OBC,30307,D,1
Computer Science and Engineering with specialization in Artificial Intelligence,OBC,18389,D,1
Computer Science and Engineering with specialization in Data Science,OBC,35622,D,1
Electrical Engineering,OBC,119246,D,1
Electronics and Communication Engineering,OBC,87808,D,1
Electronics and Communication Engineering with specialization in Internet of Things,OBC,73237,D,1
Information Technology,OBC,47010,D,1
Information Technology with specialization in Network and Information Security,OBC,52491,D,1
Instrumentation and Control Engineering,OBC,139418,D,1
Mathematics and Computing,OBC,68711,D,1
Mechanical Engineering,OBC,158773,D,1
Bio-Technology,OBC,26220,OD,1
Computer Science and Engineering,OBC,6645,OD,1
Computer Science and Engineering with specialization in Artificial Intelligence,OBC,6159,OD,1
Computer Science and Engineering with specialization in Data Science,OBC,6929,OD,1
Electrical Engineering,OBC,15737,OD,1
Electronics and Communication Engineering,OBC,13063,OD,1
Electronics and Communication Engineering with specialization in Internet of Things,OBC,11867,OD,1
Information Technology,OBC,8775,OD,1
Information Technology with specialization in Network and Information Security,OBC,9420,OD,1
Instrumentation and Control Engineering,OBC,17078,OD,1
Mathematics and Computing,OBC,11079,OD,1
Mechanical Engineering,OBC,20376,OD,1
Bio-Technology,OBC,255036,D,2
Computer Science and Engineering,OBC,33526,D,2
Computer Science and Engineering with specialization in Artificial Intelligence,OBC,23824,D,2
Computer Science and Engineering with specialization in Data Science,OBC,40275,D,2
Electrical Engineering,OBC,135723,D,2
Electronics and Communication Engineering,OBC,96807,D,2
Electronics and Communication Engineering with specialization in Internet of Things,OBC,86824,D,2
Information Technology,OBC,52491,D,2
Information Technology with specialization in Network and Information Security,OBC,64407,D,2
Instrumentation and Control Engineering,OBC,153302,D,2
Mathematics and Computing,OBC,73459,D,2
Mechanical Engineering,OBC,179149,D,2
Bio-Technology,OBC,33721,OD,2
Computer Science and Engineering,OBC,9185,OD,2
Computer Science and Engineering with specialization in Artificial Intelligence,OBC,8202,OD,2
Computer Science and Engineering with specialization in Data Science,OBC,10668,OD,2
Electrical Engineering,OBC,20851,OD,2
Electronics and Communication Engineering,OBC,16455,OD,2
Electronics and Communication Engineering with specialization in Internet of Things,OBC,15190,OD,2
Information Technology,OBC,11391,OD,2
Information Technology with specialization in Network and Information Security,OBC,12054,OD,2
Instrumentation and Control Engineering,OBC,22283,OD,2
Mathematics and Computing,OBC,13987,OD,2
Mechanical Engineering,OBC,26029,OD,2
Bio-Technology,OBC,255363,D,3
Computer Science and Engineering,OBC,34510,D,3
Computer Science and Engineering with specialization in Artificial Intelligence,OBC,24811,D,3
Computer Science and Engineering with specialization in Data Science,OBC,42760,D,3
Electrical Engineering,OBC,135723,D,3
Electronics and Communication Engineering,OBC,96807,D,3
Electronics and Communication Engineering with specialization in Internet of Things,OBC,86498,D,3
Information Technology,OBC,53526,D,3
Information Technology with specialization in Network and Information Security,OBC,63617,D,3
Instrumentation and Control Engineering,OBC,153302,D,3
Mathematics and Computing,OBC,76617,D,3
Mechanical Engineering,OBC,179149,D,3
Bio-Technology,OBC,35665,OD,3
Computer Science and Engineering,OBC,10736,OD,3
Computer Science and Engineering with specialization in Artificial Intelligence,OBC,10696,OD,3
Computer Science and Engineering with specialization in Data Science,OBC,11241,OD,3
Electrical Engineering,OBC,22570,OD,3
Electronics and Communication Engineering,OBC,17682,OD,3
Electronics and Communication Engineering with specialization in Internet of Things,OBC,17428,OD,3
Information Technology,OBC,12570,OD,3
Information Technology with specialization in Network and Information Security,OBC,13819,OD,3
Instrumentation and Control Engineering,OBC,27200,OD,3
Mathematics and Computing,OBC,15276,OD,3
Mechanical Engineering,OBC,29663,OD,3
Bio-Technology,OBC,279250,D,4
Computer Science and Engineering,OBC,35574,D,4
Computer Science and Engineering with specialization in Artificial Intelligence,OBC,26568,D,4
Computer Science and Engineering with specialization in Data Science,OBC,44213,D,4
Electrical Engineering,OBC,138411,D,4
Electronics and Communication Engineering,OBC,98943,D,4
Electronics and Communication Engineering with specialization in Internet of Things,OBC,86498,D,4
Information Technology,OBC,56202,D,4
Information Technology with specialization in Network and Information Security,OBC,64967,D,4
Instrumentation and Control Engineering,OBC,157236,D,4
Mathematics and Computing,OBC,77034,D,4
Mechanical Engineering,OBC,189751,D,4
Bio-Technology,OBC,39483,OD,4
Computer Science and Engineering,OBC,12302,OD,4
Computer Science and Engineering with specialization in Artificial Intelligence,OBC,10696,OD,4
Computer Science and Engineering with specialization in Data Science,OBC,13357,OD,4
Electrical Engineering,OBC,23893,OD,4
Electronics and Communication Engineering,OBC,19562,OD,4
Electronics and Communication Engineering with specialization in Internet of Things,OBC,18793,OD,4
Information Technology,OBC,14103,OD,4
Information Technology with specialization in Network and Information Security,OBC,14220,OD,4
Instrumentation and Control Engineering,OBC,28028,OD,4
Mathematics and Computing,OBC,16584,OD,4
Mechanical Engineering,OBC,34574,OD,4
Bio-Technology,OBC,344921,D,U1
Computer Science and Engineering,OBC,35574,D,U1
Computer Science and Engineering with specialization in Artificial Intelligence,OBC,26568,D,U1
Computer Science and Engineering with specialization in Data Science,OBC,44213,D,U1
Electrical Engineering,OBC,138565,D,U1
Electronics and Communication Engineering,OBC,98943,D,U1
Electronics and Communication Engineering with specialization in Internet of Things,OBC,86498,D,U1
Information Technology,OBC,56202,D,U1
Information Technology with specialization in Network and Information Security,OBC,64967,D,U1
Instrumentation and Control Engineering,OBC,158380,D,U1
Mathematics and Computing,OBC,77034,D,U1
Mechanical Engineering,OBC,196439,D,U1
Computer Science and Engineering,OBC,12777,OD,U1
Computer Science and Engineering with specialization in Artificial Intelligence,OBC,10696,OD,U1
Computer Science and Engineering with specialization in Data Science,OBC,13357,OD,U1
Electronics and Communication Engineering,OBC,33721,OD,U1
Electronics and Communication Engineering with specialization in Internet of Things,OBC,26156,OD,U1
Information Technology,OBC,15464,OD,U1
Information Technology with specialization in Network and Information Security,OBC,16584,OD,U1
Mathematics and Computing,OBC,19860,OD,U1
Mechanical Engineering,OBC,33560,OD,U1
Bio-Technology,OBC,551052,D,S
Computer Science and Engineering,OBC,35622,D,S
Computer Science and Engineering with specialization in Artificial Intelligence,OBC,26636,D,S
Computer Science and Engineering with specialization in Data Science,OBC,51287,D,S
Electrical Engineering,OBC,138565,D,S
Electronics and Communication Engineering,OBC,99115,D,S
Electronics and Communication Engineering with specialization in Internet of Things,OBC,86498,D,S
Information Technology,OBC,58268,D,S
Information Technology with specialization in Network and Information Security,OBC,65410,D,S
Instrumentation and Control Engineering,OBC,158380,D,S
Mathematics and Computing,OBC,77034,D,S
Mechanical Engineering,OBC,197272,D,S
Bio-Technology,OBC,129960,OD,S
Computer Science and Engineering,OBC,12777,OD,S
Computer Science and Engineering with specialization in Artificial Intelligence,OBC,10696,OD,S
Computer Science and Engineering with specialization in Data Science,OBC,13357,OD,S
Electrical Engineering,OBC,46197,OD,S
Electronics and Communication Engineering,OBC,87105,OD,S
Electronics and Communication Engineering with specialization in Internet of Things,OBC,46190,OD,S
Information Technology,OBC,15464,OD,S
Information Technology with specialization in Network and Information Security,OBC,16584,OD,S
Instrumentation and Control Engineering,OBC,63656,OD,S
Mathematics and Computing,OBC,19860,OD,S
Mechanical Engineering,OBC,93325,OD,S
Bio-Technology,OBC-DEF,300704,D,1
Computer Science and Engineering,OBC-DEF,81646,D,1
Computer Science and Engineering with specialization in Artificial Intelligence,OBC-DEF,42655,D,1
Computer Science and Engineering with specialization in Data Science,OBC-DEF,129562,D,1
Electrical Engineering,OBC-DEF,273101,D,1
Electronics and Communication Engineering,OBC-DEF,181426,D,1
Electronics and Communication Engineering with specialization in Internet of Things,OBC-DEF,184762,D,1
Information Technology,OBC-DEF,149858,D,1
Instrumentation and Control Engineering,OBC-DEF,351265,D,1
Mechanical Engineering,OBC-DEF,676768,D,1
Electrical Engineering,OBC-DEF,93115,OD,1
Information Technology,OBC-DEF,30450,OD,1
Bio-Technology,OBC-DEF,702671,D,2
Computer Science and Engineering,OBC-DEF,81646,D,2
Computer Science and Engineering with specialization in Artificial Intelligence,OBC-DEF,42655,D,2
Computer Science and Engineering with specialization in Data Science,OBC-DEF,129562,D,2
Electrical Engineering,OBC-DEF,638480,D,2
Electronics and Communication Engineering,OBC-DEF,184762,D,2
Electronics and Communication Engineering with specialization in Internet of Things,OBC-DEF,253817,D,2
Information Technology,OBC-DEF,149858,D,2
Instrumentation and Control Engineering,OBC-DEF,471672,D,2
Mechanical Engineering,OBC-DEF,676768,D,2
Electrical Engineering,OBC-DEF,93115,OD,2
Information Technology,OBC-DEF,30450,OD,2
Computer Science and Engineering,OBC-DEF,140708,D,3
Computer Science and Engineering with specialization in Artificial Intelligence,OBC-DEF,59103,D,3
Computer Science and Engineering with specialization in Data Science,OBC-DEF,129562,D,3
Electrical Engineering,OBC-DEF,638480,D,3
Electronics and Communication Engineering,OBC-DEF,273101,D,3
Electronics and Communication Engineering with specialization in Internet of Things,OBC-DEF,253817,D,3
Information Technology,OBC-DEF,154392,D,3
Instrumentation and Control Engineering,OBC-DEF,676768,D,3
Mechanical Engineering,OBC-DEF,322396,D,3
Electrical Engineering,OBC-DEF,93115,OD,3
Information Technology,OBC-DEF,30450,OD,3
Computer Science and Engineering,OBC-DEF,140708,D,4
Computer Science and Engineering with specialization in Artificial Intelligence,OBC-DEF,59103,D,4
Computer Science and Engineering with specialization in Data Science,OBC-DEF,129562,D,4
Electrical Engineering,OBC-DEF,638480,D,4
Electronics and Communication Engineering,OBC-DEF,273101,D,4
Electronics and Communication Engineering with specialization in Internet of Things,OBC-DEF,253817,D,4
Information Technology,OBC-DEF,154392,D,4
Instrumentation and Control Engineering,OBC-DEF,676768,D,4
Mechanical Engineering,OBC-DEF,471672,D,4
Electrical Engineering,OBC-DEF,99871,OD,4
Information Technology,OBC-DEF,30450,OD,4
Computer Science and Engineering,OBC-DEF,140708,D,U1
Computer Science and Engineering with specialization in Artificial Intelligence,OBC-DEF,59103,D,U1
Computer Science and Engineering with specialization in Data Science,OBC-DEF,129562,D,U1
Electrical Engineering,OBC-DEF,638480,D,U1
Electronics and Communication Engineering,OBC-DEF,273101,D,U1
Electronics and Communication Engineering with specialization in Internet of Things,OBC-DEF,253817,D,U1
Information Technology,OBC-DEF,154392,D,U1
Instrumentation and Control Engineering,OBC-DEF,676768,D,U1
Mechanical Engineering,OBC-DEF,471672,D,U1
Electrical Engineering,OBC-DEF,99871,OD,U1
Information Technology,OBC-DEF,30450,OD,U1
Computer Science and Engineering,OBC-DEF,140708,D,S
Computer Science and Engineering with specialization in Artificial Intelligence,OBC-DEF,59103,D,S
Computer Science and Engineering with specialization in Data Science,OBC-DEF,129562,D,S
Electrical Engineering,OBC-DEF,638480,D,S
Electronics and Communication Engineering,OBC-DEF,273101,D,S
Electronics and Communication Engineering with specialization in Internet of Things,OBC-DEF,253817,D,S
Information Technology,OBC-DEF,154392,D,S
Instrumentation and Control Engineering,OBC-DEF,676768,D,S
Mechanical Engineering,OBC-DEF,471672,D,S
Electrical Engineering,OBC-DEF,99871,OD,S
Information Technology,OBC-DEF,30450,OD,S
Bio-Technology,OBC-SGC,234873,D,1
Computer Science and Engineering,OBC-SGC,52720,D,1
Computer Science and Engineering with specialization in Artificial Intelligence,OBC-SGC,42702,D,1
Computer Science and Engineering with specialization in Data Science,OBC-SGC,60954,D,1
Electrical Engineering,OBC-SGC,191359,D,1
Electronics and Communication Engineering,OBC-SGC,138306,D,1
Electronics and Communication Engineering with specialization in Internet of Things,OBC-SGC,110925,D,1
Information Technology,OBC-SGC,75650,D,1
Information Technology with specialization in Network and Information Security,OBC-SGC,82083,D,1
Instrumentation and Control Engineering,OBC-SGC,264158,D,1
Mathematics and Computing,OBC-SGC,92315,D,1
Mechanical Engineering,OBC-SGC,274617,D,1
Bio-Technology,OBC-SGC,37673,OD,1
Computer Science and Engineering,OBC-SGC,11058,OD,1
Computer Science and Engineering with specialization in Artificial Intelligence,OBC-SGC,6720,OD,1
Electrical Engineering,OBC-SGC,20705,OD,1
Electronics and Communication Engineering,OBC-SGC,16325,OD,1
Electronics and Communication Engineering with specialization in Internet of Things,OBC-SGC,19103,OD,1
Information Technology,OBC-SGC,11762,OD,1
Instrumentation and Control Engineering,OBC-SGC,33339,OD,1
Mathematics and Computing,OBC-SGC,14172,OD,1
Mechanical Engineering,OBC-SGC,34151,OD,1
Bio-Technology,OBC-SGC,390077,D,2
Computer Science and Engineering,OBC-SGC,60954,D,2
Computer Science and Engineering with specialization in Artificial Intelligence,OBC-SGC,48881,D,2
Computer Science and Engineering with specialization in Data Science,OBC-SGC,70800,D,2
Electrical Engineering,OBC-SGC,234194,D,2
Electronics and Communication Engineering,OBC-SGC,160508,D,2
Electronics and Communication Engineering with specialization in Internet of Things,OBC-SGC,112557,D,2
Information Technology,OBC-SGC,82083,D,2
Information Technology with specialization in Network and Information Security,OBC-SGC,87205,D,2
Instrumentation and Control Engineering,OBC-SGC,332711,D,2
Mathematics and Computing,OBC-SGC,101307,D,2
Mechanical Engineering,OBC-SGC,390732,D,2
Bio-Technology,OBC-SGC,42813,OD,2
Computer Science and Engineering,OBC-SGC,20705,OD,2
Computer Science and Engineering with specialization in Artificial Intelligence,OBC-SGC,15682,OD,2
Electrical Engineering,OBC-SGC,33259,OD,2
Electronics and Communication Engineering,OBC-SGC,31000,OD,2
Electronics and Communication Engineering with specialization in Internet of Things,OBC-SGC,28954,OD,2
Information Technology,OBC-SGC,21951,OD,2
Instrumentation and Control Engineering,OBC-SGC,37776,OD,2
Mathematics and Computing,OBC-SGC,24929,OD,2
Mechanical Engineering,OBC-SGC,39485,OD,2
Bio-Technology,OBC-SGC,434826,D,3
Computer Science and Engineering,OBC-SGC,60954,D,3
Computer Science and Engineering with specialization in Artificial Intelligence,OBC-SGC,48881,D,3
Computer Science and Engineering with specialization in Data Science,OBC-SGC,70800,D,3
Electrical Engineering,OBC-SGC,234194,D,3
Electronics and Communication Engineering,OBC-SGC,160508,D,3
Electronics and Communication Engineering with specialization in Internet of Things,OBC-SGC,110925,D,3
Information Technology,OBC-SGC,82083,D,3
Information Technology with specialization in Network and Information Security,OBC-SGC,87205,D,3
Instrumentation and Control Engineering,OBC-SGC,348383,D,3
Mathematics and Computing,OBC-SGC,101307,D,3
Mechanical Engineering,OBC-SGC,383617,D,3
Bio-Technology,OBC-SGC,52333,OD,3
Computer Science and Engineering,OBC-SGC,20705,OD,3
Computer Science and Engineering with specialization in Artificial Intelligence,OBC-SGC,21951,OD,3
Electrical Engineering,OBC-SGC,42813,OD,3
Electronics and Communication Engineering,OBC-SGC,28564,OD,3
Electronics and Communication Engineering with specialization in Internet of Things,OBC-SGC,28954,OD,3
Information Technology,OBC-SGC,24929,OD,3
Instrumentation and Control Engineering,OBC-SGC,47804,OD,3
Mathematics and Computing,OBC-SGC,23145,OD,3
Mechanical Engineering,OBC-SGC,44342,OD,3
Bio-Technology,OBC-SGC,551052,D,4
Computer Science and Engineering,OBC-SGC,68994,D,4
Computer Science and Engineering with specialization in Artificial Intelligence,OBC-SGC,52720,D,4
Computer Science and Engineering with specialization in Data Science,OBC-SGC,71800,D,4
Electrical Engineering,OBC-SGC,234194,D,4
Electronics and Communication Engineering,OBC-SGC,160508,D,4
Electronics and Communication Engineering with specialization in Internet of Things,OBC-SGC,110925,D,4
Information Technology,OBC-SGC,82212,D,4
Information Technology with specialization in Network and Information Security,OBC-SGC,87205,D,4
Instrumentation and Control Engineering,OBC-SGC,351293,D,4
Mathematics and Computing,OBC-SGC,101307,D,4
Mechanical Engineering,OBC-SGC,410270,D,4
Bio-Technology,OBC-SGC,57410,OD,4
Computer Science and Engineering,OBC-SGC,20705,OD,4
Computer Science and Engineering with specialization in Artificial Intelligence,OBC-SGC,21951,OD,4
Electrical Engineering,OBC-SGC,46190,OD,4
Electronics and Communication Engineering,OBC-SGC,42813,OD,4
Electronics and Communication Engineering with specialization in Internet of Things,OBC-SGC,44342,OD,4
Information Technology,OBC-SGC,24929,OD,4
Instrumentation and Control Engineering,OBC-SGC,47804,OD,4
Mathematics and Computing,OBC-SGC,28564,OD,4
Mechanical Engineering,OBC-SGC,51272,OD,4
Computer Science and Engineering,OBC-PWD,301117,D,1
Computer Science and Engineering with specialization in Artificial Intelligence,OBC-PWD,222336,D,1
Computer Science and Engineering,OBC-PWD,50519,OD,1
Electronics and Communication Engineering,OBC-PWD,123978,OD,1
Instrumentation and Control Engineering,OBC-PWD,475274,OD,1
Mechanical Engineering,OBC-PWD,296217,OD,1
Computer Science and Engineering,OBC-PWD,183932,OD,2
Electronics and Communication Engineering,OBC-PWD,267377,OD,2
Instrumentation and Control Engineering,OBC-PWD,578760,OD,2
Mechanical Engineering,OBC-PWD,593235,OD,2
Computer Science and Engineering,OBC-PWD,183932,OD,3
Electronics and Communication Engineering,OBC-PWD,267377,OD,3
Instrumentation and Control Engineering,OBC-PWD,578760,OD,3
Mechanical Engineering,OBC-PWD,594345,OD,3
Computer Science and Engineering,OBC-PWD,238831,OD,4
Electronics and Communication Engineering,OBC-PWD,267377,OD,4
Instrumentation and Control Engineering,OBC-PWD,621859,OD,4
Mechanical Engineering,OBC-PWD,721518,OD,4
Computer Science and Engineering,OBC-PWD,238831,OD,U1
Electronics and Communication Engineering,OBC-PWD,475274,OD,U1
Computer Science and Engineering,OBC-PWD,238831,OD,S
Electronics and Communication Engineering,OBC-PWD,475274,OD,S
Bio-Technology,SC,315742,D,1
Computer Science and Engineering,SC,60389,D,1
Computer Science and Engineering with specialization in Artificial Intelligence,SC,46306,D,1
Computer Science and Engineering with specialization in Data Science,SC,71986,D,1
Electrical Engineering,SC,192416,D,1
Electronics and Communication Engineering,SC,147943,D,1
Electronics and Communication Engineering with specialization in Internet of Things,SC,134666,D,1
Information Technology,SC,83805,D,1
Information Technology with specialization in Network and Information Security,SC,101937,D,1
Instrumentation and Control Engineering,SC,227549,D,1
Mathematics and Computing,SC,116056,D,1
Mechanical Engineering,SC,258608,D,1
Bio-Technology,SC,74302,OD,1
Computer Science and Engineering,SC,18909,OD,1
Computer Science and Engineering with specialization in Artificial Intelligence,SC,17167,OD,1
Computer Science and Engineering with specialization in Data Science,SC,20203,OD,1
Electrical Engineering,SC,49114,OD,1
Electronics and Communication Engineering,SC,39060,OD,1
Electronics and Communication Engineering with specialization in Internet of Things,SC,36728,OD,1
Information Technology,SC,30700,OD,1
Information Technology with specialization in Network and Information Security,SC,27648,OD,1
Instrumentation and Control Engineering,SC,57205,OD,1
Mathematics and Computing,SC,35059,OD,1
Mechanical Engineering,SC,63508,OD,1
Bio-Technology,SC,385009,D,2
Computer Science and Engineering,SC,78381,D,2
Computer Science and Engineering with specialization in Artificial Intelligence,SC,63069,D,2
Computer Science and Engineering with specialization in Data Science,SC,86858,D,2
Electrical Engineering,SC,237553,D,2
Electronics and Communication Engineering,SC,173097,D,2
Electronics and Communication Engineering with specialization in Internet of Things,SC,156053,D,2
Information Technology,SC,106903,D,2
Information Technology with specialization in Network and Information Security,SC,115819,D,2
Instrumentation and Control Engineering,SC,278124,D,2
Mathematics and Computing,SC,136970,D,2
Mechanical Engineering,SC,309320,D,2
Bio-Technology,SC,90894,OD,2
Computer Science and Engineering,SC,23997,OD,2
Computer Science and Engineering with specialization in Artificial Intelligence,SC,35059,OD,2
Computer Science and Engineering with specialization in Data Science,SC,35348,OD,2
Electrical Engineering,SC,64355,OD,2
Electronics and Communication Engineering,SC,51896,OD,2
Electronics and Communication Engineering with specialization in Internet of Things,SC,51663,OD,2
Information Technology,SC,39208,OD,2
Information Technology with specialization in Network and Information Security,SC,43185,OD,2
Instrumentation and Control Engineering,SC,68165,OD,2
Mathematics and Computing,SC,45323,OD,2
Mechanical Engineering,SC,83222,OD,2
Bio-Technology,SC,385009,D,3
Computer Science and Engineering,SC,78381,D,3
Computer Science and Engineering with specialization in Artificial Intelligence,SC,71986,D,3
Computer Science and Engineering with specialization in Data Science,SC,86858,D,3
Electrical Engineering,SC,237553,D,3
Electronics and Communication Engineering,SC,173097,D,3
Electronics and Communication Engineering with specialization in Internet of Things,SC,165774,D,3
Information Technology,SC,107806,D,3
Information Technology with specialization in Network and Information Security,SC,115819,D,3
Instrumentation and Control Engineering,SC,278196,D,3
Mathematics and Computing,SC,136970,D,3
Mechanical Engineering,SC,312624,D,3
Bio-Technology,SC,102137,OD,3
Computer Science and Engineering,SC,34572,OD,3
Computer Science and Engineering with specialization in Artificial Intelligence,SC,35059,OD,3
